"Date","Price","Open","High","Low","Vol.","Change %"
"11/29/2023","25.342","25.430","25.700","25.325","51.62K","1.10%"
"11/28/2023","25.066","24.815","25.680","25.245","67.40K","1.06%"
"11/27/2023","24.803","24.510","25.065","24.585","59.63K","4.18%"
"11/22/2023","23.808","23.960","24.395","23.610","66.33K","-0.75%"
"11/21/2023","23.989","23.695","24.005","23.580","54.28K","1.08%"
"11/20/2023","23.732","23.835","24.080","23.470","65.70K","-1.33%"
"11/16/2023","24.053","23.665","24.220","23.730","54.40K","1.67%"
"11/15/2023","23.659","23.270","24.165","23.350","83.27K","1.76%"
"11/14/2023","23.249","22.530","23.710","23.095","72.28K","3.43%"
"11/13/2023","22.477","22.500","23.255","22.150","76.30K","-2.37%"
"11/09/2023","23.023","22.610","22.800","22.230","63.95K","0.77%"
"11/08/2023","22.846","22.720","23.070","22.415","74.59K","0.60%"
"11/07/2023","22.709","23.245","22.935","22.375","66.63K","-2.77%"
"11/06/2023","23.355","23.395","23.170","22.505","79.03K","1.67%"
"11/02/2023","22.971","23.235","23.415","22.675","76.96K","0.26%"
"11/01/2023","22.912","22.970","23.240","22.755","45.12K","-0.71%"
"10/31/2023","23.075","23.555","23.130","22.645","54.80K","-1.89%"
"10/30/2023","23.519","23.325","23.465","22.840","54.68K","2.67%"
"10/26/2023","22.908","23.005","23.255","22.775","46.57K","-0.43%"
"10/25/2023","23.007","23.060","23.275","22.565","59.31K","-0.47%"
"10/24/2023","23.116","23.095","23.160","22.690","55.00K","-0.40%"
"10/23/2023","23.210","23.505","23.350","22.805","48.11K","0.78%"
"10/19/2023","23.031","23.015","23.880","23.015","82.80K","-0.29%"
"10/18/2023","23.099","22.975","23.230","22.785","58.63K","0.33%"
"10/17/2023","23.024","22.780","23.490","22.840","66.39K","1.14%"
"10/16/2023","22.765","22.910","23.180","22.535","48.47K","3.67%"
"10/12/2023","21.959","22.205","22.990","21.960","76.26K","-0.79%"
"10/11/2023","22.133","22.015","22.390","21.880","51.30K","0.82%"
"10/10/2023","21.953","22.030","22.275","21.955","45.00K","0.13%"
"10/09/2023","21.924","21.940","22.110","21.775","43.79K","4.31%"
"10/05/2023","21.019","21.180","21.780","20.940","84.53K","-0.60%"
"10/04/2023","21.146","21.375","21.455","20.855","57.84K","-1.08%"
"10/03/2023","21.377","21.310","21.570","20.850","68.61K","-0.21%"
"10/02/2023","21.421","22.410","21.595","20.870","82.34K","-5.80%"
"09/28/2023","22.741","22.800","23.805","22.325","112.99K","0.58%"
"09/27/2023","22.609","22.940","22.955","22.610","67.24K","-2.07%"
"09/26/2023","23.086","23.170","23.120","22.640","66.47K","-0.82%"
"09/25/2023","23.277","23.695","23.390","23.100","52.63K","-1.29%"
"09/21/2023","23.582","23.335","24.050","23.665","53.72K","-0.62%"
"09/20/2023","23.728","23.225","23.745","23.060","73.84K","1.61%"
"09/19/2023","23.351","23.490","23.880","23.325","57.73K","-0.21%"
"09/18/2023","23.399","23.220","23.705","23.365","40.41K","2.17%"
"09/14/2023","22.902","22.985","23.585","22.910","67.11K","-0.77%"
"09/13/2023","23.080","23.295","23.265","22.555","84.60K","-0.95%"
"09/12/2023","23.301","23.345","23.390","23.025","49.96K","0.08%"
"09/11/2023","23.282","23.280","23.480","23.110","40.98K","0.64%"
"09/07/2023","23.134","23.200","23.455","23.130","52.75K","-1.12%"
"09/06/2023","23.397","23.710","23.500","23.130","50.65K","-1.54%"
"09/05/2023","23.762","24.255","23.935","23.315","67.14K","-3.14%"
"09/03/2023","24.532","24.540","24.655","23.815","91.77K","-0.65%"
"08/31/2023","24.692","25.020","25.220","24.520","61.53K","-1.15%"
"08/30/2023","24.978","25.135","25.060","24.745","47.18K","0.31%"
"08/29/2023","24.901","24.385","25.425","24.920","67.03K","2.18%"
"08/28/2023","24.369","24.410","24.845","24.205","52.92K","0.11%"
"08/24/2023","24.343","24.415","24.440","23.970","56.33K","-0.62%"
"08/23/2023","24.495","23.600","24.420","24.115","68.76K","4.00%"
"08/22/2023","23.553","23.470","24.430","23.475","89.90K","0.47%"
"08/21/2023","23.443","22.840","23.515","23.265","53.82K","2.73%"
"08/17/2023","22.821","22.735","22.920","22.670","54.78K","0.81%"
"08/16/2023","22.637","22.795","23.070","22.390","66.43K","-0.54%"
"08/15/2023","22.759","22.885","22.855","22.445","46.54K","-0.24%"
"08/14/2023","22.813","22.725","22.770","22.265","61.48K","-0.51%"
"08/10/2023","22.929","22.835","22.910","22.610","52.69K","0.39%"
"08/09/2023","22.841","23.015","23.060","22.665","75.61K","-0.35%"
"08/08/2023","22.922","23.330","22.990","22.680","69.55K","-1.84%"
"08/07/2023","23.352","23.760","23.255","22.720","82.66K","-1.95%"
"08/03/2023","23.816","23.725","23.895","23.275","58.39K","-0.73%"
"08/02/2023","23.991","24.645","23.940","23.410","63.14K","-1.86%"
"08/01/2023","24.445","24.540","24.630","23.760","73.95K","-2.58%"
"07/31/2023","25.092","24.585","24.905","24.255","52.95K","2.98%"
"07/27/2023","24.367","25.075","24.545","24.240","38.73K","-2.41%"
"07/26/2023","24.970","24.870","25.325","24.180","83.21K","0.59%"
"07/25/2023","24.824","24.525","25.210","24.675","56.99K","0.99%"
"07/24/2023","24.581","24.790","24.910","24.450","49.47K","-1.53%"
"07/20/2023","24.962","25.345","25.110","24.765","36.91K","-1.67%"
"07/19/2023","25.387","25.275","25.475","24.895","59.02K","0.52%"
"07/18/2023","25.256","25.060","25.460","25.145","43.19K","0.95%"
"07/17/2023","25.018","25.155","25.405","24.975","60.83K","0.28%"
"07/13/2023","24.949","24.330","25.255","24.910","73.14K","2.63%"
"07/12/2023","24.310","23.325","25.110","24.310","90.28K","4.42%"
"07/11/2023","23.281","23.335","24.375","23.310","82.58K","-0.27%"
"07/10/2023","23.345","23.340","23.595","23.220","34.71K","1.99%"
"07/06/2023","22.890","23.355","23.365","22.800","48.81K","-2.19%"
"07/05/2023","23.402","23.120","23.470","22.720","61.14K","1.25%"
"07/03/2023","23.112","22.995","23.535","22.970","81.91K","1.38%"
"06/29/2023","22.798","22.940","23.050","22.540","44.56K","-0.80%"
"06/28/2023","22.981","22.965","23.110","22.485","55.88K","-0.30%"
"06/27/2023","23.049","22.890","22.995","22.600","34.71K","0.55%"
"06/26/2023","22.923","22.550","23.150","22.785","48.75K","1.58%"
"06/22/2023","22.567","22.770","22.710","22.140","53.21K","-1.50%"
"06/21/2023","22.911","23.330","22.750","22.200","57.67K","-1.81%"
"06/20/2023","23.334","24.270","23.230","22.515","78.46K","-3.57%"
"06/18/2023","24.198","24.235","24.260","23.100","110.46K","0.64%"
"06/15/2023","24.044","24.055","24.290","23.910","62.35K","-0.69%"
"06/14/2023","24.212","23.965","24.010","23.270","90.80K","1.18%"
"06/13/2023","23.929","24.330","24.175","23.715","61.20K","-0.98%"
"06/12/2023","24.165","24.290","24.520","23.665","73.64K","-1.19%"
"06/08/2023","24.455","23.630","24.620","24.280","63.77K","3.46%"
"06/07/2023","23.638","23.640","24.460","23.510","84.07K","-0.59%"
"06/06/2023","23.779","23.690","24.165","23.480","73.33K","0.15%"
"06/05/2023","23.743","23.870","23.870","23.410","44.28K","-1.46%"
"06/01/2023","24.096","23.830","24.120","23.660","62.06K","1.69%"
"05/31/2023","23.696","23.475","24.030","23.355","76.91K","1.47%"
"05/30/2023","23.353","23.620","23.735","23.160","76.73K","-0.26%"
"05/28/2023","23.413","23.430","23.510","23.030","79.06K","2.20%"
"05/25/2023","22.910","23.185","23.460","22.785","59.82K","-1.42%"
"05/24/2023","23.240","23.590","23.260","22.800","63.12K","-1.63%"
"05/23/2023","23.624","23.800","23.655","23.140","52.10K","-0.99%"
"05/22/2023","23.861","24.020","23.810","23.235","61.00K","0.96%"
"05/18/2023","23.633","23.940","24.185","23.555","56.31K","-1.10%"
"05/17/2023","23.897","23.915","23.960","23.485","46.40K","0.02%"
"05/16/2023","23.893","24.265","24.060","23.715","49.65K","-1.64%"
"05/15/2023","24.291","24.100","24.275","23.805","63.67K","-0.54%"
"05/11/2023","24.424","25.545","24.405","23.910","72.51K","-4.81%"
"05/10/2023","25.658","25.840","25.700","24.325","107.00K","-0.93%"
"05/09/2023","25.898","25.790","26.200","25.455","77.95K","0.25%"
"05/08/2023","25.834","25.945","25.930","25.570","45.73K","-1.50%"
"05/04/2023","26.227","25.910","26.435","25.410","68.60K","2.13%"
"05/03/2023","25.681","25.650","26.360","25.700","73.18K","0.24%"
"05/02/2023","25.619","25.245","25.910","25.355","52.18K","1.54%"
"05/01/2023","25.230","25.460","25.765","24.820","62.31K","0.08%"
