,ABG.JO,AGL.JO,ANG.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,IMP.JO,INL.JO,INP.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RMH.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO,WHL.JO
2016-05-31,14498.8046875,13623.6220703125,20990.904296875,32158.13671875,96527.171875,12499.244140625,10747.939453125,59394.2265625,12008.5751953125,6178.8828125,4227.85205078125,5447.6923828125,3017.33447265625,2328.78173828125,4486.8232421875,6073.29345703125,5694.05078125,33743.9609375,18382.515625,12201.6943359375,17588.314453125,29037.791015625,17585.181640625,17056.298828125,79.10537719726562,12329.2265625,16447.517578125,6191.84423828125,47593.7734375,16344.6826171875,8289.576171875
2016-06-01,14581.259765625,12872.6591796875,21422.517578125,31508.98046875,93646.96875,12879.0380859375,11113.1884765625,58743.3828125,12207.369140625,6050.4853515625,4325.34033203125,5629.2158203125,2870.3671875,2393.1943359375,4496.79345703125,6026.93310546875,5605.3525390625,32764.447265625,19837.171875,12390.9443359375,17955.984375,28641.20703125,17507.765625,17462.5390625,81.05003356933594,12500.2353515625,16557.23828125,6326.1689453125,47285.45703125,16697.625,8344.3759765625
2016-06-02,14801.7939453125,12975.0625,21889.08984375,31106.505859375,93154.3203125,13058.4677734375,11077.263671875,59095.7578125,12240.3369140625,6110.73291015625,4437.75146484375,5654.150390625,2884.363525390625,2420.941650390625,4486.8232421875,5914.17724609375,5480.75439453125,32718.423828125,19936.810546875,12474.61328125,18234.216796875,28644.8515625,17537.400390625,17394.474609375,82.33654022216797,12646.384765625,16755.708984375,6419.6982421875,46804.53515625,16762.248046875,8471.9072265625
2016-06-03,15235.9140625,13321.287109375,23592.544921875,31958.400390625,93344.4140625,13407.3564453125,11376.6484375,59495.05078125,12414.1572265625,6242.09326171875,4536.2353515625,6163.81201171875,2953.348876953125,2477.4267578125,4736.09130859375,5843.7783203125,5382.5546875,32395.2109375,20823.55859375,12649.9189453125,18671.44140625,28842.19921875,17585.181640625,17866.669921875,83.65304565429688,12934.703125,17553.6015625,6414.72314453125,48391.98828125,16690.66796875,8643.2783203125
2016-06-06,15300.4873046875,14429.2021484375,23496.625,32028.306640625,92407.8984375,13211.9765625,11276.85546875,59894.34765625,12517.05078125,6637.1650390625,4588.95849609375,6067.0654296875,3104.315673828125,2512.111328125,4648.349609375,5851.79052734375,5405.7841796875,31993.103515625,20310.443359375,12744.5458984375,18613.802734375,28829.638671875,17737.138671875,18077.15234375,84.40095520019531,12880.0224609375,17542.630859375,6447.55712890625,43155.6796875,16851.7265625,8447.0
2016-06-07,15383.9365234375,14147.3466796875,24075.099609375,32258.005859375,92377.0625,13447.23046875,11538.31640625,59096.75390625,12285.2919921875,6551.23681640625,4615.81982421875,6234.62646484375,3047.32861328125,2498.2373046875,4657.322265625,5938.78955078125,5487.08984375,32219.90234375,21122.458984375,12819.248046875,18672.431640625,28992.94140625,18071.642578125,18035.7578125,84.19155883789062,12957.5693359375,17552.60546875,6676.40625,43103.7890625,16951.150390625,8419.1005859375
2016-06-08,14940.87109375,14671.068359375,24803.4375,32052.275390625,91034.4921875,13333.591796875,11683.0234375,57798.03515625,12332.2412109375,6814.9443359375,4484.50732421875,6381.2412109375,3124.3115234375,2474.4541015625,4925.53466796875,5867.244140625,5431.65478515625,31938.32421875,20797.654296875,12848.134765625,18373.330078125,28703.890625,17435.1328125,17365.005859375,83.5782241821289,12537.0205078125,17163.630859375,6338.1083984375,44225.2890625,17010.802734375,8349.3564453125
2016-06-09,14702.4560546875,13977.6494140625,24888.36328125,35004.43359375,91550.0234375,13357.5166015625,11527.3408203125,58473.84765625,12276.2998046875,6780.37744140625,4466.60107421875,6409.1669921875,2963.346923828125,2476.436279296875,4686.23828125,5779.1005859375,5344.013671875,31752.0625,20425.017578125,12321.2197265625,18077.21484375,28264.4765625,17305.15625,17273.802734375,83.5333023071289,12288.46484375,16959.16796875,6268.45947265625,43163.66015625,16772.19140625,8122.19189453125
2016-06-10,14553.4443359375,13633.375,25828.5078125,35204.171875,90864.296875,13357.5166015625,11505.3857421875,57897.8828125,11960.6279296875,6519.630859375,4486.49609375,6738.3037109375,2903.3603515625,2488.3271484375,4550.63623046875,5706.98486328125,5252.67578125,31106.720703125,20454.9140625,13944.7939453125,17854.62890625,28302.537109375,17155.107421875,17256.2578125,84.52068328857422,12193.0205078125,16456.501953125,6206.76904296875,41969.32421875,16573.34765625,8091.3046875
2016-06-14,14218.6640625,12796.58984375,24715.51953125,35111.296875,87854.75,13063.451171875,11311.7841796875,55701.734375,11683.9111328125,6520.6181640625,4292.51220703125,6365.2841796875,2797.3837890625,2393.1943359375,4512.748046875,5485.482421875,5039.908203125,30359.48828125,19329.046875,13638.0087890625,17413.4296875,26894.724609375,16486.111328125,16694.265625,80.25723266601562,11649.1884765625,15858.08203125,5909.26708984375,40526.54296875,16170.69921875,7902.99560546875
2016-06-15,14265.3564453125,13371.025390625,24348.8515625,35701.52734375,88693.7421875,12769.384765625,11326.7529296875,56894.63671875,11782.80859375,6757.6611328125,4317.380859375,6203.70654296875,2954.3486328125,2432.833251953125,4566.5888671875,5559.31689453125,5138.63671875,30677.22265625,19667.798828125,13711.71484375,17450.193359375,27452.34765625,16390.54296875,16904.048828125,81.37916564941406,11804.28515625,15758.3447265625,6065.48095703125,40902.703125,16295.96875,7930.892578125
2016-06-16,14265.3564453125,13371.025390625,24348.8515625,35701.52734375,88693.7421875,12769.384765625,11326.7529296875,56894.63671875,11782.80859375,6757.6611328125,4317.380859375,6203.70654296875,2954.3486328125,2432.833251953125,4566.5888671875,5559.31689453125,5138.63671875,30677.22265625,19667.798828125,13711.71484375,17450.193359375,27452.34765625,16390.54296875,16904.048828125,81.37916564941406,11804.28515625,15758.3447265625,6065.48095703125,40902.703125,16295.96875,7930.892578125
2016-06-17,14506.7548828125,13571.93359375,24217.97265625,35853.32421875,89125.625,13207.9892578125,11558.275390625,56899.63671875,11716.8779296875,6618.39892578125,4401.939453125,6295.466796875,3056.325927734375,2440.76123046875,4686.23828125,5587.93408203125,5207.79931640625,30701.326171875,19839.16796875,14404.9716796875,17743.330078125,27020.09375,16089.4873046875,17024.025390625,82.4263687133789,12074.708984375,16157.2900390625,6124.18505859375,39593.62890625,16235.3232421875,7899.01025390625
2016-06-20,14520.662109375,14093.7060546875,23358.751953125,36006.1328125,91536.0703125,13477.1337890625,11883.607421875,58276.1953125,12181.396484375,6518.642578125,4450.6845703125,6094.99267578125,3177.2998046875,2408.058837890625,4577.55712890625,5734.45703125,5346.125,31543.88671875,20028.703125,14369.1142578125,18251.11328125,27761.748046875,16533.896484375,17470.248046875,83.77269744873047,12278.5244140625,16356.763671875,6158.0146484375,40857.8046875,16173.6669921875,8170.0146484375
2016-06-21,14443.1767578125,13819.6533203125,23178.91796875,36352.67578125,91569.9375,13417.3232421875,11865.6455078125,58940.02734375,12282.2939453125,6570.00146484375,4453.66796875,6019.19091796875,3160.30322265625,2441.752197265625,4473.861328125,5835.7646484375,5385.1943359375,31544.982421875,20074.546875,14729.6865234375,18327.625,27435.38671875,16916.181640625,17610.572265625,83.5782241821289,12463.4482421875,16550.25,6202.78955078125,40808.91015625,16184.60546875,8169.0185546875
2016-06-22,15048.162109375,14142.470703125,22877.185546875,36078.03515625,91679.390625,13555.884765625,11802.775390625,59455.12109375,12412.1572265625,6594.69482421875,4595.923828125,5970.32080078125,3228.288330078125,2472.47216796875,4486.8232421875,5938.216796875,5463.86083984375,31760.828125,20949.517578125,14744.6259765625,18880.11328125,28037.609375,16887.5078125,18027.337890625,85.82210540771484,12773.642578125,16559.2265625,6310.24853515625,40626.3203125,16350.677734375,8140.125
2016-06-23,15216.0478515625,14388.2373046875,23221.87890625,35968.171875,90842.421875,13867.8935546875,11975.421875,59794.51953125,12510.0576171875,6814.9443359375,4595.923828125,6053.10302734375,3261.28125,2449.680419921875,4599.4931640625,5901.01318359375,5463.86083984375,31741.103515625,20977.421875,14740.6435546875,19142.44921875,28013.109375,16880.818359375,18072.9453125,86.39061737060547,12921.77734375,16987.09765625,6239.6044921875,40560.46484375,16549.56640625,8488.845703125
2016-06-24,14510.728515625,13236.4375,25525.78125,35553.71875,89866.09375,13806.0908203125,11742.8984375,57897.8828125,11925.6611328125,6370.49365234375,4410.892578125,6816.0986328125,2892.36279296875,2429.861083984375,4441.95458984375,5357.27392578125,4936.42724609375,30048.318359375,20160.248046875,13865.1083984375,18482.640625,27196.5859375,16247.177734375,17645.65625,82.2767105102539,12532.048828125,16543.267578125,6025.68017578125,39558.7109375,16341.7294921875,8333.416015625
2016-06-27,13824.2822265625,12469.8720703125,26941.49609375,34455.14453125,90788.671875,13059.46484375,11534.07421875,55462.16796875,11363.2451171875,6084.06640625,4232.82470703125,6939.77392578125,2765.390380859375,2377.33837890625,4436.96923828125,4839.86083984375,4513.00439453125,28487.009765625,19134.80078125,13197.7509765625,17676.75390625,26392.62109375,15859.1572265625,17041.56640625,79.06047058105469,11980.26171875,16133.353515625,5691.36376953125,38923.1171875,16119.9677734375,7995.6552734375
2016-06-28,14344.8271484375,12721.4921875,26183.18359375,35254.109375,91909.2890625,13348.5439453125,11576.9892578125,57028.3984375,11708.8876953125,6377.40673828125,4344.2421875,6822.0830078125,2827.376953125,2457.60791015625,4407.0576171875,5170.11181640625,4741.61083984375,28861.7265625,19854.310546875,13845.1875,18270.982421875,26706.671875,15980.533203125,17506.736328125,81.0201187133789,12337.1826171875,16376.712890625,5845.587890625,39210.48046875,16149.7998046875,8211.8603515625
2016-06-29,14128.2646484375,13512.439453125,26838.5859375,35953.1953125,92857.734375,13357.5166015625,11826.4921875,57897.8828125,12044.5390625,6290.490234375,4403.92919921875,7117.3076171875,2921.35595703125,2524.002685546875,4650.34375,5153.51171875,4735.27587890625,29453.3828125,20322.6875,14352.1796875,18531.328125,27523.197265625,16437.365234375,17698.978515625,82.48619079589844,12576.7861328125,16544.265625,5899.31689453125,39382.1015625,16432.224609375,8269.650390625
2016-06-30,14313.0361328125,13751.3837890625,26734.68359375,36180.90234375,92978.171875,13825.02734375,12245.658203125,59395.22265625,12237.3408203125,6662.8427734375,4460.63232421875,7108.33154296875,2968.34521484375,2544.81298828125,4706.17919921875,5159.8095703125,4751.11376953125,29361.34375,20553.888671875,14235.6435546875,18522.38671875,28138.603515625,16056.0361328125,17867.369140625,84.14663696289062,12706.037109375,16588.150390625,6005.78125,39628.546875,16696.748046875,8371.27734375
2016-07-01,13897.7939453125,14186.3564453125,27437.04296875,37277.46875,93484.765625,13666.53125,12205.7373046875,58798.2890625,12331.2431640625,6957.17041015625,4402.93359375,7450.4326171875,3019.334228515625,2515.083740234375,5143.89306640625,5098.5673828125,4746.361328125,30097.619140625,21197.66015625,14167.9091796875,18492.57421875,27900.0546875,16056.0361328125,17590.9296875,83.38374328613281,12725.921875,16629.046875,6036.62548828125,40154.375,16541.611328125,8150.08837890625
2016-07-05,13830.2421875,13903.5263671875,28347.212890625,37182.59765625,95950.8984375,13457.1982421875,11976.1953125,56949.54296875,11907.6806640625,6813.95849609375,4300.47119140625,7709.75146484375,3049.328369140625,2525.984375,5225.6533203125,4865.04443359375,4479.21435546875,29007.447265625,20130.35546875,14258.55078125,18263.03125,27196.5859375,15661.3232421875,17189.60546875,81.43899536132812,12305.3671875,16476.447265625,5866.4814453125,38933.10546875,16648.017578125,7925.9111328125
2016-07-06,13230.2236328125,13507.5673828125,30279.455078125,36802.09375,93252.859375,13162.13671875,12055.0380859375,56170.9140625,11721.8740234375,6575.927734375,4200.9921875,8104.71484375,3032.33154296875,2503.192626953125,5199.7294921875,4720.23828125,4328.21875,28497.96875,20488.11328125,13869.095703125,17840.71484375,26543.36328125,14909.177734375,16663.392578125,79.28484344482422,11932.5380859375,16131.3583984375,5645.59375,38549.953125,16607.24609375,7722.65673828125
2016-07-07,13556.0615234375,14116.138671875,29359.29296875,38012.51953125,93227.984375,13442.244140625,12395.3603515625,56530.28125,11625.97265625,6925.5654296875,4342.25244140625,7830.43408203125,3176.2998046875,2500.21923828125,5139.90478515625,4822.1171875,4419.5556640625,28455.236328125,20937.556640625,13850.16796875,17918.22265625,26431.564453125,14718.0322265625,17014.203125,82.2767105102539,12106.5234375,16261.0146484375,5731.162109375,38416.25390625,16900.611328125,7782.43798828125
2016-07-08,13681.23046875,13663.6064453125,29819.876953125,37645.99609375,92153.1015625,13404.3662109375,12475.2041015625,57498.5625,11884.7041015625,7046.06005859375,4393.97998046875,8078.78271484375,3129.31005859375,2536.885498046875,5075.09619140625,4830.70263671875,4435.3935546875,28496.873046875,20927.59765625,14016.5087890625,18263.03125,26945.349609375,14942.626953125,17379.744140625,83.59310913085938,12338.1787109375,16321.8505859375,5830.662109375,38377.33984375,16915.52734375,7972.73974609375
2016-07-11,13907.7275390625,14720.8046875,30894.896484375,38449.9453125,91759.0234375,13696.439453125,12624.9052734375,58198.33984375,12037.544921875,7403.5986328125,4501.4189453125,8366.029296875,3316.26904296875,2616.163330078125,5136.91455078125,4933.72802734375,4499.8056640625,28983.33984375,20827.9375,13912.91796875,18880.11328125,27448.828125,15310.5771484375,17334.1328125,85.55289459228516,12824.34765625,16540.27734375,5993.84033203125,39782.20703125,16900.611328125,8170.0146484375
2016-07-12,14205.75,15310.8505859375,30313.423828125,38449.9453125,90715.9921875,13855.9287109375,12475.2041015625,59150.6484375,12187.392578125,7886.5693359375,4626.76171875,8228.3896484375,3516.225341796875,2654.810791015625,5065.12451171875,4992.681640625,4562.1044921875,29034.83984375,20967.453125,13894.9892578125,19127.548828125,27824.68359375,15387.033203125,17522.875,87.55738067626953,12842.2421875,16919.271484375,6193.83447265625,39809.14453125,16796.193359375,8219.830078125
2016-07-13,14271.3154296875,15149.9306640625,29872.82421875,38000.53125,91798.828125,14107.1298828125,12310.529296875,58679.4921875,12001.583984375,8137.44091796875,4616.81396484375,8377.994140625,3579.211181640625,2606.253662109375,5220.66796875,5064.2265625,4638.130859375,29431.466796875,20827.9375,13988.6201171875,18880.11328125,27942.384765625,14909.177734375,17533.39453125,87.79676055908203,12843.2373046875,17054.916015625,6157.0205078125,39561.6953125,16808.125,8259.6875
2016-07-14,14414.3671875,15615.134765625,29876.8203125,37450.2421875,90066.1484375,14326.431640625,12470.212890625,59894.34765625,11917.671875,8316.20703125,4625.7666015625,8389.96484375,3549.217529296875,2635.982177734375,5214.68603515625,4997.83203125,4607.509765625,29397.5,21267.419921875,14041.4091796875,18989.419921875,27887.3671875,15100.31640625,17654.080078125,87.94632720947266,12902.888671875,17000.0625,6109.26123046875,39549.72265625,16886.681640625,8201.8974609375
2016-07-15,14503.7744140625,15454.2138671875,30380.36328125,37802.7890625,90801.6171875,14743.1083984375,12637.87890625,60971.4453125,12132.447265625,8197.6904296875,4651.630859375,8467.76171875,3523.2236328125,2601.29833984375,5420.08251953125,4950.89892578125,4509.83544921875,29582.669921875,21604.2578125,14314.3310546875,19227.90625,28188.98046875,15107.0078125,17905.958984375,88.58956909179688,13181.26953125,17468.82421875,6218.7099609375,39667.46484375,16870.775390625,8419.1005859375
2016-07-19,14784.90625,15018.265625,30472.28125,37397.31640625,90115.8984375,14673.3310546875,12385.3828125,61960.6953125,12087.494140625,8148.30419921875,4749.119140625,8647.287109375,3398.2509765625,2611.208740234375,5384.18798828125,4942.88525390625,4528.314453125,29802.89453125,21587.310546875,14144.005859375,19424.65625,28327.158203125,15842.91015625,17888.41796875,90.0855484008789,13380.111328125,17464.83203125,6289.353515625,39998.72265625,16994.078125,8406.1484375
2016-07-20,14860.4072265625,14028.3623046875,29275.3671875,38006.5234375,90115.8984375,14646.416015625,12699.7587890625,61646.2578125,12387.185546875,8007.0673828125,4796.8701171875,8327.12890625,3318.268798828125,2611.208740234375,4985.359375,5016.1474609375,4572.134765625,29785.365234375,21922.150390625,14036.4287109375,19516.076171875,28492.849609375,15922.234375,18277.111328125,90.50442504882812,13595.85546875,19446.59375,6373.9287109375,39907.92578125,16905.578125,8547.630859375
2016-07-21,14950.8076171875,14559.8876953125,29480.185546875,37605.046875,89448.078125,15002.28515625,12465.2236328125,61646.2578125,12579.984375,8433.744140625,4798.859375,8339.1015625,3451.2392578125,2626.072509765625,5214.68603515625,4958.91259765625,4561.576171875,29910.26953125,21924.146484375,14430.8701171875,19774.431640625,27975.4296875,15753.0732421875,18172.5703125,90.14537811279297,13659.486328125,19207.228515625,6414.72314453125,40005.71875,16527.689453125,8618.3671875
2016-07-22,15028.29296875,14073.2255859375,30366.380859375,37652.984375,89921.8125,15443.87890625,12375.4013671875,61334.80859375,12628.935546875,8538.4345703125,4804.82958984375,8356.0556640625,3445.24072265625,2620.126220703125,5159.84716796875,4993.826171875,4570.0234375,30178.705078125,21858.37109375,14523.5009765625,19791.330078125,28095.142578125,16094.2646484375,18280.623046875,91.25241088867188,13610.7685546875,19896.40625,6537.107421875,39960.8046875,16308.9091796875,8595.455078125
2016-07-25,15199.1591796875,14195.1337890625,28863.7421875,38200.2734375,90018.3671875,15594.400390625,12749.6572265625,61399.69140625,12673.888671875,8426.828125,4849.5947265625,7959.09619140625,3461.237060546875,2635.982177734375,5184.77392578125,5023.015625,4593.25390625,30369.34375,22182.251953125,14743.630859375,20072.54296875,28207.068359375,16094.2646484375,18504.4375,93.27189636230469,13774.814453125,19881.447265625,6628.64697265625,39611.5859375,16358.6337890625,8959.1181640625
2016-07-26,15288.56640625,14455.53125,30139.583984375,38423.98046875,89727.7578125,15650.2236328125,12724.7041015625,61391.70703125,12936.6171875,8493.9892578125,4839.64501953125,8229.3857421875,3508.227294921875,2638.95458984375,5383.19140625,5065.943359375,4604.33984375,31672.080078125,22415.443359375,14701.796875,20038.759765625,28452.0234375,16103.82421875,18543.720703125,93.40654754638672,13819.5537109375,19807.642578125,6616.70703125,39164.58984375,16293.9951171875,8967.0908203125
2016-07-27,15419.6962890625,14555.0087890625,30368.37890625,38291.15625,88553.40625,15849.5888671875,12475.2041015625,60886.59375,12934.619140625,8533.498046875,4913.26123046875,8599.4150390625,3537.2197265625,2655.8017578125,5643.42626953125,4928.28515625,4498.69189453125,31313.802734375,22472.248046875,14348.1953125,20037.765625,28622.99609375,15996.7822265625,18611.78515625,94.48367309570312,13888.15234375,20296.349609375,6707.25146484375,39475.88671875,16189.580078125,9148.4228515625
2016-07-28,15343.203125,15319.6259765625,30568.1953125,38190.28515625,88404.1171875,15671.1572265625,12353.4443359375,60852.6640625,12719.8408203125,8443.6162109375,4843.6259765625,8805.8720703125,3487.2314453125,2635.982177734375,6007.35791015625,4865.29345703125,4435.29931640625,31116.580078125,22521.08203125,13899.9716796875,19501.16796875,28139.482421875,16056.0361328125,18364.81640625,93.34671783447266,13704.2236328125,20150.732421875,6563.97216796875,38632.77734375,16078.201171875,8947.1640625
2016-07-29,15247.837890625,14922.6865234375,30285.44921875,37451.2421875,87799.03125,15899.431640625,12401.3525390625,61441.62109375,12486.08203125,8197.6904296875,4833.67724609375,8550.544921875,3434.242919921875,2611.208740234375,6082.138671875,4790.275390625,4367.68212890625,30694.755859375,22811.080078125,13972.68359375,19774.431640625,27382.248046875,15865.8486328125,18256.064453125,93.04751586914062,13774.814453125,20276.40234375,6507.25732421875,36791.8828125,16003.619140625,8910.2998046875
2016-08-01,15685.927734375,15185.0400390625,30779.00390625,37699.921875,87679.59375,16114.7470703125,12586.98046875,62797.23046875,12679.880859375,8295.466796875,4989.85986328125,8776.94921875,3451.2392578125,2628.05419921875,6299.5,4716.97509765625,4367.15234375,30787.88671875,22676.541015625,13768.4892578125,21096.044921875,27255.248046875,15875.40625,18095.39453125,95.4858627319336,14323.6181640625,20346.21484375,6840.58056640625,36356.8515625,15960.8564453125,9066.7255859375
2016-08-02,15497.1826171875,15177.236328125,31671.193359375,36911.9453125,88449.875,15773.8310546875,12457.240234375,61591.35546875,12373.19921875,8187.8076171875,4842.630859375,9076.1630859375,3429.244384765625,2616.163330078125,6331.40673828125,4742.1728515625,4368.7373046875,31086.99609375,21882.29296875,13200.73828125,20698.56640625,26829.1484375,15477.82421875,17610.572265625,92.44917297363281,13918.974609375,20146.74609375,6627.6513671875,36650.19140625,15797.765625,8724.9794921875
2016-08-03,15497.1826171875,15177.236328125,31671.193359375,36911.9453125,88449.875,15773.8310546875,12457.240234375,61591.35546875,12373.19921875,8187.8076171875,4842.630859375,9076.1630859375,3429.244384765625,2616.163330078125,6331.40673828125,4742.1728515625,4368.7373046875,31086.99609375,21882.29296875,13200.73828125,20698.56640625,26829.1484375,15477.82421875,17610.572265625,92.44917297363281,13918.974609375,20146.74609375,6627.6513671875,36650.19140625,15797.765625,8724.9794921875
2016-08-04,15993.888671875,14959.748046875,31242.58203125,37708.9140625,86162.859375,16024.03515625,12465.2236328125,61788.00390625,12429.1416015625,8275.7138671875,4825.71875,8876.6875,3397.2509765625,2621.1181640625,6694.3408203125,4753.05224609375,4395.15087890625,30664.07421875,22622.728515625,13302.3369140625,21235.162109375,26821.736328125,15701.4638671875,17990.85546875,93.42155456542969,14368.359375,20336.248046875,6654.51611328125,37114.1640625,15855.4453125,8872.4375
2016-08-05,15944.216796875,15034.8427734375,29878.8203125,37627.01953125,86435.5546875,16132.6884765625,12485.1806640625,61833.92578125,12288.287109375,8125.5869140625,4864.515625,8678.208984375,3437.242431640625,2616.163330078125,6475.9814453125,4744.46337890625,4414.69677734375,30850.3359375,22771.21484375,12930.806640625,20971.83203125,26645.1171875,15692.8642578125,18020.322265625,93.1223373413086,14408.12890625,20533.71875,6646.55712890625,36257.06640625,15737.1064453125,8887.3828125
2016-08-08,16142.8984375,15183.087890625,29871.826171875,37775.82421875,84093.7734375,16374.9150390625,12523.109375,62290.1171875,12700.8623046875,8098.92138671875,4980.9072265625,8539.5732421875,3463.236572265625,2624.09130859375,6480.96728515625,4777.67578125,4415.751953125,30764.87890625,23195.74609375,12695.736328125,21135.791015625,26850.755859375,15392.76953125,18196.42578125,96.06929016113281,14731.2470703125,20595.560546875,6800.77978515625,37449.4140625,15735.1171875,8980.04296875
2016-08-09,16142.8984375,15183.087890625,29871.826171875,37775.82421875,84093.7734375,16374.9150390625,12523.109375,62290.1171875,12700.8623046875,8098.92138671875,4980.9072265625,8539.5732421875,3463.236572265625,2624.09130859375,6480.96728515625,4777.67578125,4415.751953125,30764.87890625,23195.74609375,12695.736328125,21135.791015625,26850.755859375,15392.76953125,18196.42578125,96.06929016113281,14731.2470703125,20595.560546875,6800.77978515625,37449.4140625,15735.1171875,8980.04296875
2016-08-10,16070.3798828125,14871.9765625,29526.146484375,38022.5,83238.859375,16836.453125,12704.7470703125,61911.796875,12438.1318359375,8047.5615234375,4904.306640625,8647.287109375,3388.253662109375,2675.62060546875,6727.24365234375,4838.95068359375,4465.4111328125,30336.478515625,23777.732421875,12368.0341796875,21513.39453125,26756.91796875,15387.033203125,18133.279296875,95.5606918334961,14968.86328125,20772.091796875,6766.951171875,37216.92578125,15592.912109375,9137.4658203125
2016-08-12,16391.255859375,14637.908203125,29797.89453125,37950.59375,86059.328125,16476.59375,12707.7412109375,63413.13671875,12736.82421875,8052.49853515625,5013.73388671875,8651.2783203125,3406.2490234375,2725.170166015625,6712.2880859375,4944.3193359375,4569.47705078125,30825.13671875,23890.33984375,12968.658203125,22359.0234375,26694.107421875,15482.60546875,18961.890625,96.69762420654297,15062.3203125,20814.982421875,6935.10400390625,38314.48046875,16010.580078125,9375.59375
2016-08-15,16348.5341796875,14629.130859375,28318.2421875,37508.1796875,84586.40625,16505.50390625,12707.7412109375,64386.421875,12635.927734375,8064.3505859375,4981.9013671875,8586.4482421875,3291.274658203125,2710.304931640625,6458.03564453125,4868.7294921875,4510.3115234375,30373.724609375,23742.8515625,12948.736328125,22358.03125,26864.94921875,14992.3212890625,18590.03515625,96.20394897460938,14923.12890625,20619.494140625,6944.06005859375,37738.76953125,15908.1513671875,9300.8642578125
2016-08-16,16137.931640625,15088.4853515625,26599.8046875,37234.5234375,85326.8671875,15932.3271484375,12675.8046875,63199.515625,12611.953125,8242.1337890625,4962.99951171875,8368.0224609375,3413.24755859375,2709.314453125,6411.171875,4939.16552734375,4595.89111328125,30676.126953125,23329.28515625,12859.0908203125,22051.970703125,26819.7265625,15074.513671875,18453.21875,95.29138946533203,14566.20703125,20620.4921875,6866.45068359375,37426.46875,15727.162109375,9095.6181640625
