,AUDUSD,BRLUSD,Bitcoin,Oil,EURUSD,GBPUSD,Gold,JPYUSD,ZARUSD,ASX50,Ibovespa,FTSE100,SP500,JSE40,NIKKEI225,EUROSTOXX50,VIX,US_10Y,DE_10Y,UK_10Y,JP_10Y,AU_10Y,ZA_10Y
2018-05-09,0.7449344992637634,0.28074905276298523,9325.1796875,71.13999938964844,1.1867886781692505,1.3553440570831299,1311.300048828125,0.009172292426228523,0.07950755953788757,6204.39990234375,84265.0,7662.5,2697.7900390625,51279.359375,22408.880859375,3569.739990234375,13.420000076293945,3.0,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-10,0.7459346652030945,0.27852824330329895,9043.9404296875,71.36000061035156,1.184721827507019,1.3544628620147705,1320.800048828125,0.009103571064770222,0.07965867966413498,6215.89990234375,85861.0,7701.0,2723.070068359375,51493.0703125,22497.1796875,3569.739990234375,13.229999542236328,2.97,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-11,0.7526153922080994,0.2817298173904419,8441.490234375,70.69999694824219,1.1917530298233032,1.352338194847107,1319.0,0.00913776084780693,0.08125582337379456,6216.39990234375,85220.0,7724.60009765625,2727.719970703125,51822.78125,22758.48046875,3565.52001953125,12.649999618530273,2.97,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-14,0.7551102638244629,0.2775541841983795,8716.7900390625,70.95999908447266,1.1952143907546997,1.355380892753601,1316.5,0.009145950898528099,0.08166265487670898,6235.0,85232.0,7711.0,2730.1298828125,52000.48046875,22865.859375,3565.739990234375,12.930000305175781,3.0,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-15,0.7525983452796936,0.2761210501194,8510.3798828125,71.30999755859375,1.1931180953979492,1.3562448024749756,1288.9000244140625,0.009113194420933723,0.08119980990886688,6198.7001953125,85130.0,7723.0,2711.449951171875,51333.23046875,22818.01953125,3564.2900390625,14.630000114440918,3.08,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-16,0.7468482851982117,0.27407020330429077,8368.830078125,71.48999786376953,1.1820889711380005,1.3500195741653442,1290.199951171875,0.009066429920494556,0.07955139130353928,6208.10009765625,86537.0,7734.2001953125,2722.4599609375,52108.1015625,22717.23046875,3562.85009765625,13.420000076293945,3.09,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-17,0.7517666816711426,0.27215325832366943,8094.31982421875,71.48999786376953,1.1816978454589844,1.354830026626587,1288.199951171875,0.009061336517333984,0.0804586112499237,6197.2001953125,83622.0,7788.0,2720.1298828125,51675.01953125,22838.369140625,3592.179931640625,13.430000305175781,3.11,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-18,0.7506380081176758,0.2706286609172821,8250.9697265625,71.27999877929688,1.1795234680175781,1.3515340089797974,1290.199951171875,0.009022990241646767,0.07932654768228531,6190.89990234375,83082.0,7778.7998046875,2712.969970703125,51292.1796875,22930.359375,3573.760009765625,13.420000076293945,3.06,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-21,0.752428412437439,0.2674941122531891,8418.990234375,72.23999786376953,1.1766643524169922,1.3477089405059814,1290.199951171875,0.009018759243190289,0.07842706888914108,6190.2001953125,81815.0,7859.2001953125,2733.010009765625,51310.87109375,23002.369140625,3573.760009765625,13.079999923706055,3.06,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-22,0.7582650780677795,0.27205702662467957,8041.77978515625,72.12999725341797,1.1792453527450562,1.3431833982467651,1291.699951171875,0.009010795503854752,0.07893270254135132,6149.89990234375,82739.0,7877.5,2724.43994140625,51598.328125,22960.33984375,3587.25,13.220000267028809,3.06,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-23,0.7578915357589722,0.27427318692207336,7557.81982421875,71.83999633789062,1.1788560152053833,1.3441040515899658,1289.300048828125,0.00903130229562521,0.07963749021291733,6140.2998046875,80867.0,7788.39990234375,2733.2900390625,50599.94921875,22689.740234375,3541.820068359375,12.579999923706055,3.01,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-24,0.7567158937454224,0.275816410779953,7587.33984375,70.70999908447266,1.1710150241851807,1.3371307849884033,1303.699951171875,0.0091017484664917,0.08029291033744812,6144.10009765625,80122.0,7716.7001953125,2727.760009765625,50345.5,22437.009765625,3521.760009765625,12.529999732971191,2.98,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-25,0.7571971416473389,0.27411529421806335,7480.14013671875,67.87999725341797,1.1722642183303833,1.3383476734161377,1303.300048828125,0.0091481264680624,0.08054513484239578,6141.0,78898.0,7730.2998046875,2721.330078125,50541.98828125,22450.7890625,3515.360107421875,13.220000267028809,2.93,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-29,0.7547739148139954,0.26779496669769287,7472.58984375,66.7300033569336,1.162696123123169,1.3315579891204834,1298.699951171875,0.00914168730378151,0.0803099274635315,6121.7001953125,76072.0,7632.60009765625,2689.860107421875,49622.5390625,22358.4296875,3428.139892578125,17.020000457763672,2.77,0.45,1.5016,0.03,2.79,8.8268181818
2018-05-30,0.7481670379638672,0.268521249294281,7406.52001953125,68.20999908447266,1.1539349555969238,1.3253810405731201,1301.5,0.009225603193044662,0.07880295068025589,6093.7998046875,76754.0,7689.60009765625,2724.010009765625,49287.328125,22018.51953125,3441.18994140625,14.9399995803833,2.84,0.45,1.5016,0.03,2.79,8.8268181818
2018-06-01,0.7562122941017151,0.26867276430130005,7541.4501953125,65.80999755859375,1.1693171262741089,1.3289390802383423,1294.800048828125,0.009195487014949322,0.07873569428920746,6104.0,77240.0,7701.7998046875,2734.6201171875,50875.01171875,22171.349609375,3453.5400390625,13.460000038146973,2.89,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-04,0.7568819522857666,0.26584431529045105,7514.47021484375,64.75,1.1668611764907837,1.3356484174728394,1293.0999755859375,0.009124253876507282,0.07893843203783035,6138.60009765625,78596.0,7741.2998046875,2746.8701171875,51404.55078125,22475.939453125,3469.570068359375,12.739999771118164,2.94,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-05,0.7654037475585938,0.2670583724975586,7633.759765625,65.5199966430664,1.1700559854507446,1.3316465616226196,1297.5,0.009093968197703362,0.07957126945257187,6108.5,76642.0,7686.7998046875,2748.800048828125,51413.9296875,22539.5390625,3456.7900390625,12.399999618530273,2.92,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-06,0.7624624371528625,0.2628604471683502,7653.97998046875,64.7300033569336,1.1726216077804565,1.3406083583831787,1297.0999755859375,0.009102576412260532,0.0784478634595871,6137.39990234375,76117.0,7712.39990234375,2772.35009765625,51736.76953125,22625.73046875,3460.820068359375,11.640000343322754,2.97,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-07,0.7665772438049316,0.2601862847805023,7678.240234375,65.94999694824219,1.178550362586975,1.3421558141708374,1298.699951171875,0.009080590680241585,0.07873643934726715,6169.39990234375,73851.0,7704.39990234375,2770.3701171875,52037.69140625,22823.259765625,3459.77001953125,12.130000114440918,2.93,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-08,0.761440634727478,0.25636422634124756,7624.919921875,65.73999786376953,1.1795234680175781,1.3419216871261597,1298.0999755859375,0.00911626871675253,0.07712776213884354,6156.7998046875,72942.0,7681.10009765625,2779.030029296875,51881.9296875,22694.5,3447.300048828125,12.180000305175781,2.93,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-12,0.7604620456695557,0.26962897181510925,6582.35986328125,66.36000061035156,1.177412509918213,1.3374348878860474,1295.0999755859375,0.0090591199696064,0.07606818526983261,6164.7998046875,72754.0,7703.7998046875,2786.85009765625,51909.3984375,22878.349609375,3475.580078125,12.34000015258789,2.96,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-13,0.7575757503509521,0.26917901635169983,6349.89990234375,66.63999938964844,1.17482590675354,1.3372559547424316,1296.9000244140625,0.00905370619148016,0.07522813230752945,6133.10009765625,72122.0,7703.7001953125,2775.6298828125,52200.03125,22966.380859375,3479.56005859375,12.9399995803833,2.98,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-14,0.7570710182189941,0.2689039409160614,6675.35009765625,66.88999938964844,1.1807769536972046,1.3382760286331177,1304.0,0.009070953354239464,0.07514655590057373,6129.60009765625,71421.0,7765.7998046875,2782.489990234375,52178.23828125,22738.609375,3527.110107421875,12.119999885559082,2.94,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-15,0.7465472221374512,0.26288118958473206,6456.580078125,65.05999755859375,1.1566576957702637,1.3256621360778809,1274.5999755859375,0.00903791468590498,0.07442081719636917,6205.2998046875,70758.0,7633.89990234375,2779.659912109375,51327.69921875,22851.75,3505.02001953125,11.979999542236328,2.93,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-18,0.743992269039154,0.2681899964809418,6734.81982421875,65.8499984741211,1.159595012664795,1.3275099992752075,1276.199951171875,0.009040202014148235,0.07455120235681534,6212.7998046875,69815.0,7631.2998046875,2773.75,51004.9296875,22680.330078125,3466.64990234375,12.3100004196167,2.92,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-19,0.7403568625450134,0.26693716645240784,6769.93994140625,65.06999969482422,1.1630746126174927,1.3258730173110962,1275.5999755859375,0.009079518727958202,0.07326651364564896,6208.89990234375,71394.0,7603.89990234375,2762.590087890625,50020.3984375,22278.48046875,3435.300048828125,13.350000381469727,2.89,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-20,0.738825261592865,0.2670226991176605,6776.5498046875,66.22000122070312,1.1588560342788696,1.317332148551941,1271.199951171875,0.00908504519611597,0.0728103518486023,6274.60009765625,72123.0,7627.39990234375,2767.320068359375,50396.44140625,22555.4296875,3439.60009765625,12.789999961853027,2.93,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-21,0.7374087572097778,0.26531532406806946,6729.740234375,65.54000091552734,1.1579033136367798,1.3175230026245117,1267.199951171875,0.009061911143362522,0.07322606444358826,6332.89990234375,70075.0,7556.39990234375,2749.760009765625,50023.5390625,22693.0390625,3403.510009765625,14.640000343322754,2.9,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-22,0.7378984093666077,0.2655971944332123,6083.68994140625,68.58000183105469,1.1605775356292725,1.3247840404510498,1267.4000244140625,0.009094877168536186,0.07362696528434753,6322.10009765625,70641.0,7682.2998046875,2754.8798828125,50623.1015625,22516.830078125,3441.60009765625,13.770000457763672,2.9,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-25,0.743837296962738,0.26411008834838867,6249.18017578125,68.08000183105469,1.1661399602890015,1.3262423276901245,1265.5999755859375,0.009096118621528149,0.07460136711597443,6308.7001953125,70953.0,7509.7998046875,2717.070068359375,49707.69921875,22338.150390625,3369.2099609375,17.329999923706055,2.87,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-26,0.7409602999687195,0.26489365100860596,6093.669921875,70.52999877929688,1.1702749729156494,1.3278449773788452,1256.5999755859375,0.009120509028434753,0.07401267439126968,6292.10009765625,71405.0,7537.89990234375,2723.06005859375,49572.76953125,22342.0,3368.719970703125,15.920000076293945,2.88,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-27,0.7391692996025085,0.2634490728378296,6157.1298828125,72.76000213623047,1.1650259494781494,1.3221042156219482,1252.800048828125,0.009082899428904057,0.07398802787065506,6290.5,70609.0,7621.7001953125,2699.6298828125,49329.6015625,22271.76953125,3397.1298828125,17.90999984741211,2.83,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-28,0.7343222498893738,0.25906065106391907,5903.43994140625,73.44999694824219,1.1563634872436523,1.3120431900024414,1247.800048828125,0.009073175489902496,0.07220633327960968,6305.7998046875,71767.0,7615.60009765625,2716.31005859375,49776.921875,22270.390625,3365.52001953125,16.850000381469727,2.84,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-06-29,0.7346459031105042,0.25910091400146484,6218.2998046875,74.1500015258789,1.1562966108322144,1.3075141906738281,1251.300048828125,0.009050920605659485,0.07263693958520889,6289.7001953125,72763.0,7636.89990234375,2718.3701171875,51516.05859375,22304.509765625,3395.60009765625,16.09000015258789,2.85,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-02,0.7398638129234314,0.25802454352378845,6614.18017578125,73.94000244140625,1.1678558588027954,1.3207770586013794,1239.800048828125,0.00903260800987482,0.07294424623250961,6273.2998046875,72840.0,7547.89990234375,2726.7099609375,50979.87109375,21811.9296875,3372.2099609375,15.600000381469727,2.87,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-03,0.7338911294937134,0.2555845081806183,6529.58984375,74.13999938964844,1.1642121076583862,1.314405918121338,1251.5999755859375,0.009019491262733936,0.0723196491599083,6302.7998046875,73668.0,7593.2998046875,2713.219970703125,51286.8203125,21785.5390625,3406.340087890625,16.139999389648438,2.83,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-05,0.7381708025932312,0.2556890845298767,6639.14013671875,72.94000244140625,1.166235089302063,1.3229262828826904,1257.300048828125,0.009049610234797001,0.07315877825021744,6302.89990234375,74553.0,7603.2001953125,2736.610107421875,51193.98046875,21546.990234375,3440.919921875,14.970000267028809,2.84,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-06,0.738661527633667,0.25436878204345703,6673.5,73.80000305175781,1.1695905923843384,1.3225764036178589,1254.300048828125,0.009043307974934578,0.07390382140874863,6355.7001953125,75010.0,7617.7001953125,2759.820068359375,51122.671875,21788.140625,3448.489990234375,13.369999885559082,2.82,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-10,0.7470491528511047,0.2583111524581909,6329.9501953125,74.11000061035156,1.1756960153579712,1.325556755065918,1253.800048828125,0.009012824855744839,0.07463911920785904,6342.7998046875,74862.0,7692.0,2793.840087890625,51795.51171875,22196.890625,3473.31005859375,12.640000343322754,2.87,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-11,0.7413997650146484,0.26211634278297424,6394.7099609375,70.37999725341797,1.1727042198181152,1.3257324695587158,1242.800048828125,0.009022746235132217,0.07479599118232727,6300.2001953125,74399.0,7592.0,2774.02001953125,51044.55859375,21932.2109375,3422.35009765625,13.630000114440918,2.85,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-12,0.7365885972976685,0.2579912841320038,6228.81005859375,70.33000183105469,1.1676785945892334,1.3210039138793945,1245.0,0.008931920863687992,0.07381653785705566,6349.7998046875,75856.0,7651.2998046875,2798.2900390625,50672.37890625,22187.9609375,3445.489990234375,12.579999923706055,2.85,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-13,0.7406858801841736,0.25768545269966125,6238.0498046875,71.01000213623047,1.1665889024734497,1.3180439472198486,1239.5999755859375,0.008875871077179909,0.075164794921875,6351.89990234375,76594.0,7661.89990234375,2801.31005859375,50244.078125,22597.349609375,3454.5400390625,12.180000305175781,2.83,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-16,0.7421150207519531,0.25978073477745056,6741.75,68.05999755859375,1.1679104566574097,1.3227688074111938,1238.0999755859375,0.008896876126527786,0.07546771317720413,6326.7001953125,76653.0,7600.5,2798.429931640625,49338.94921875,22597.349609375,3449.080078125,12.829999923706055,2.85,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-17,0.7414712309837341,0.25933611392974854,7321.0400390625,68.08000183105469,1.170946478843689,1.3236442804336548,1225.699951171875,0.008898855186998844,0.07569117099046707,6288.39990234375,78130.0,7626.2998046875,2809.550048828125,49995.66015625,22697.359375,3457.5,12.0600004196167,2.86,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-18,0.7377406358718872,0.2606950104236603,7370.77978515625,68.76000213623047,1.1653246879577637,1.3106160163879395,1226.300048828125,0.008848617784678936,0.07535908371210098,6329.10009765625,77363.0,7676.2998046875,2815.6201171875,50168.73828125,22794.189453125,3485.080078125,12.100000381469727,2.88,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-19,0.7398912310600281,0.2597942352294922,7466.85986328125,69.45999908447266,1.164564609527588,1.3078221082687378,1222.4000244140625,0.008865955285727978,0.07537016272544861,6355.0,77487.0,7684.0,2804.489990234375,50199.69921875,22764.6796875,3471.639892578125,12.869999885559082,2.84,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-20,0.7362794280052185,0.26119890809059143,7354.1298828125,70.45999908447266,1.1655147075653076,1.3023037910461426,1229.5,0.008899726904928684,0.07387614250183105,6377.39990234375,78571.0,7678.7998046875,2801.830078125,50904.19921875,22697.880859375,3460.030029296875,12.859999656677246,2.89,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-23,0.7433009743690491,0.26519569754600525,7711.10986328125,67.88999938964844,1.1741912364959717,1.3147169351577759,1224.0,0.00900470931082964,0.0747227743268013,6320.10009765625,77996.0,7655.7998046875,2806.97998046875,50481.3203125,22396.990234375,3454.050048828125,12.619999885559082,2.96,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-24,0.7380073666572571,0.2645222842693329,8424.26953125,68.5199966430664,1.1694128513336182,1.3102725744247437,1223.9000244140625,0.00897182896733284,0.07435829192399979,6355.2001953125,79155.0,7709.10009765625,2820.39990234375,50989.640625,22510.48046875,3483.31005859375,12.40999984741211,2.95,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-25,0.7426220178604126,0.2669442892074585,8181.39013671875,69.30000305175781,1.1685519218444824,1.3152183294296265,1231.4000244140625,0.008989491499960423,0.07536646723747253,6341.7001953125,80218.0,7658.2998046875,2846.070068359375,50321.55078125,22614.25,3468.449951171875,12.289999961853027,2.94,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-26,0.7459402084350586,0.2712673544883728,7951.580078125,69.61000061035156,1.1737502813339233,1.3199577331542969,1225.300048828125,0.009021606296300888,0.07635045051574707,6337.60009765625,79405.0,7663.2001953125,2837.43994140625,50703.73046875,22586.869140625,3509.260009765625,12.140000343322754,2.98,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-27,0.7380073666572571,0.2670726180076599,8165.009765625,68.69000244140625,1.1642934083938599,1.3108737468719482,1222.5999755859375,0.008997174911201,0.07557036727666855,6391.5,79866.0,7701.2998046875,2818.820068359375,51126.8984375,22712.75,3527.179931640625,13.029999732971191,2.96,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-30,0.7400829195976257,0.26946187019348145,8180.47998046875,70.12999725341797,1.16604483127594,1.3111830949783325,1221.300048828125,0.009014368988573551,0.0759013295173645,6368.7998046875,80276.0,7700.89990234375,2802.60009765625,51227.6796875,22544.83984375,3512.31005859375,14.260000228881836,2.98,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-07-31,0.7407297492027283,0.26823315024375916,7780.43994140625,68.76000213623047,1.1707408428192139,1.3135426044464111,1223.699951171875,0.009009495377540588,0.0760151669383049,6366.2001953125,79220.0,7748.7998046875,2816.2900390625,51315.0,22553.720703125,3525.489990234375,12.829999923706055,2.96,0.327142857,1.4229,0.03,2.697,9.2971428571
2018-08-01,0.7419498562812805,0.26645350456237793,7624.91015625,67.66000366210938,1.168961763381958,1.3121638298034668,1217.9000244140625,0.00894390419125557,0.07556922733783722,6362.10009765625,79302.0,7652.89990234375,2813.360107421875,51276.96875,22746.69921875,3525.489990234375,13.149999618530273,3.0,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-02,0.7405816912651062,0.26688018441200256,7567.14990234375,68.95999908447266,1.1665889024734497,1.3126115798950195,1210.5999755859375,0.0089589674025774,0.07567513734102249,6327.7001953125,79637.0,7575.89990234375,2827.219970703125,50340.48046875,22512.529296875,3469.2099609375,12.1899995803833,2.98,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-03,0.7360084652900696,0.2667804956436157,7434.39013671875,68.48999786376953,1.1586008071899414,1.3018121719360352,1214.199951171875,0.008953352458775043,0.07444630563259125,6326.39990234375,81435.0,7659.10009765625,2840.35009765625,50988.4609375,22525.1796875,3482.39990234375,11.640000343322754,2.95,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-06,0.7395902872085571,0.2701023519039154,6951.7998046875,69.01000213623047,1.1562297344207764,1.3003562688827515,1208.5999755859375,0.008990056812763214,0.07496768981218338,6359.0,81051.0,7663.7998046875,2850.39990234375,50784.44140625,22507.3203125,3483.300048828125,11.270000457763672,2.94,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-07,0.738552451133728,0.26777347922325134,6753.1201171875,69.16999816894531,1.1558021306991577,1.2944984436035156,1209.5999755859375,0.008981497958302498,0.07445794343948364,6340.7998046875,80347.0,7718.5,2858.449951171875,51578.05859375,22662.740234375,3504.3701171875,10.930000305175781,2.98,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-08,0.7424456477165222,0.2666311264038086,6305.7998046875,66.94000244140625,1.1602946519851685,1.2946659326553345,1212.5999755859375,0.00898109469562769,0.07509875297546387,6354.89990234375,79152.0,7776.7001953125,2857.699951171875,51615.859375,22644.310546875,3493.60009765625,10.850000381469727,2.96,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-10,0.7372456192970276,0.26318562030792236,6184.7099609375,67.62999725341797,1.1523923873901367,1.2828407287597656,1211.0999755859375,0.009001629427075386,0.07307377457618713,6366.7998046875,76514.0,7667.0,2833.280029296875,51577.23046875,22298.080078125,3426.280029296875,13.15999984741211,2.87,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-13,0.7288098335266113,0.2587054371833801,6297.56982421875,67.19999694824219,1.1394712924957275,1.2758845090866089,1191.300048828125,0.009039221331477165,0.07023631036281586,6341.2998046875,77496.0,7642.5,2821.929931640625,51821.390625,21857.4296875,3409.679931640625,14.779999732971191,2.88,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-14,0.7267969846725464,0.2575991749763489,6199.7099609375,67.04000091552734,1.1402509212493896,1.2762752771377563,1193.0,0.00903660710901022,0.06955312192440033,6386.2001953125,78602.0,7611.60009765625,2839.9599609375,51551.75,22356.080078125,3409.43994140625,13.3100004196167,2.89,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-15,0.7235890030860901,0.2587724030017853,6308.52001953125,65.01000213623047,1.1345715522766113,1.271779179573059,1177.5,0.00898908730596304,0.07008592784404755,6415.7001953125,77078.0,7497.89990234375,2818.3701171875,49615.05859375,22204.220703125,3359.080078125,14.640000343322754,2.86,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-16,0.7233691811561584,0.25637081265449524,6334.72998046875,65.45999908447266,1.134429931640625,1.2693899869918823,1176.199951171875,0.009043553844094276,0.06853276491165161,6412.60009765625,76819.0,7556.39990234375,2840.68994140625,50506.37890625,22192.0390625,3377.56005859375,13.449999809265137,2.87,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-17,0.7259528040885925,0.2561541199684143,6580.6298828125,65.91000366210938,1.1371389627456665,1.2714558839797974,1176.5,0.009008684195578098,0.06797726452350616,6426.2001953125,76029.0,7558.60009765625,2850.1298828125,50601.890625,22270.380859375,3372.93994140625,12.640000343322754,2.87,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-20,0.7308178544044495,0.2557675540447235,6308.52978515625,66.43000030517578,1.1437721252441406,1.2747135162353516,1186.800048828125,0.009051822125911713,0.06782972067594528,6435.10009765625,76328.0,7591.2998046875,2857.050048828125,51101.53125,22199.0,3393.669921875,12.489999771118164,2.82,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-21,0.7336488366127014,0.2521432042121887,6488.759765625,67.3499984741211,1.149134635925293,1.2804261445999146,1192.5999755859375,0.00909520871937275,0.06896170973777771,6383.0,75180.0,7565.7001953125,2862.9599609375,51125.83984375,22219.73046875,3411.659912109375,12.859999656677246,2.85,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-22,0.7359814047813416,0.24700506031513214,6376.7099609375,67.86000061035156,1.1576753854751587,1.290555715560913,1196.300048828125,0.009079848416149616,0.0695202425122261,6373.7998046875,76902.0,7574.2001953125,2861.820068359375,52061.609375,22362.55078125,3420.179931640625,12.25,2.82,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-23,0.7332990765571594,0.2477148324251175,6534.8798828125,67.83000183105469,1.1584800481796265,1.2904725074768066,1187.0,0.009042572230100632,0.07062546163797379,6360.2998046875,75634.0,7563.2001953125,2856.97998046875,52131.76171875,22410.8203125,3419.260009765625,12.40999984741211,2.82,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-24,0.7243227958679199,0.24317292869091034,6719.9599609375,68.72000122070312,1.154334545135498,1.281065821647644,1206.300048828125,0.008979320526123047,0.06952410936355591,6357.89990234375,76262.0,7577.5,2874.68994140625,52741.7109375,22601.76953125,3427.43994140625,11.989999771118164,2.82,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-28,0.7348618507385254,0.24524831771850586,7096.27978515625,68.52999877929688,1.1683608293533325,1.2896735668182373,1207.4000244140625,0.00899790320545435,0.07062496244907379,6413.60009765625,77473.0,7617.2001953125,2897.52001953125,53883.328125,22813.470703125,3447.570068359375,12.5,2.88,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-29,0.7341066002845764,0.24190230667591095,7047.16015625,69.51000213623047,1.1691256761550903,1.2867693901062012,1204.5,0.00899587944149971,0.07045826315879822,6457.0,78389.0,7563.2001953125,2914.0400390625,54030.6015625,22848.220703125,3456.1298828125,12.25,2.89,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-30,0.7311919331550598,0.24357567727565765,6978.22998046875,70.25,1.1709738969802856,1.3035939931869507,1197.699951171875,0.008951590396463871,0.06974604725837708,6460.5,76404.0,7516.0,2901.1298828125,52650.19921875,22869.5,3430.989990234375,13.529999732971191,2.86,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-08-31,0.7261636853218079,0.24104516208171844,7037.580078125,69.80000305175781,1.1664663553237915,1.301100730895996,1200.300048828125,0.00900909025222063,0.06803470849990845,6427.7998046875,76678.0,7432.39990234375,2901.52001953125,52464.01171875,22865.150390625,3392.89990234375,12.859999656677246,2.86,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-09-04,0.7208245992660522,0.24068547785282135,7361.66015625,69.87000274658203,1.161548137664795,1.2869019508361816,1192.699951171875,0.00900187250226736,0.06734006851911545,6398.89990234375,74712.0,7457.89990234375,2896.719970703125,51691.03125,22696.900390625,3359.360107421875,13.15999984741211,2.9,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-09-05,0.718339204788208,0.24074922502040863,6792.830078125,68.72000122070312,1.1586545705795288,1.2858428955078125,1194.9000244140625,0.008971747942268848,0.06527969241142273,6339.2001953125,75092.0,7383.2998046875,2888.60009765625,50832.73046875,22580.830078125,3315.6201171875,13.90999984741211,2.9,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-09-06,0.719610869884491,0.24136517941951752,6529.169921875,67.7699966430664,1.1635212898254395,1.2914891242980957,1197.9000244140625,0.008972713723778725,0.06493042409420013,6267.7998046875,76416.0,7319.0,2878.050048828125,50893.140625,22487.939453125,3295.949951171875,14.649999618530273,2.88,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-09-10,0.7117944359779358,0.247292160987854,6329.7001953125,67.54000091552734,1.1561094522476196,1.2930254936218262,1193.0,0.009015507064759731,0.06557376682758331,6249.7001953125,76436.0,7279.2998046875,2877.1298828125,50544.69140625,22373.08984375,3309.280029296875,14.15999984741211,2.94,0.290869565,1.3991,0.11,2.59,9.2809090909
2018-09-11,0.7109847068786621,0.24482201039791107,6321.2001953125,69.25,1.159595012664795,1.302643060684204,1195.4000244140625,0.008997012861073017,0.06584058701992035,6287.60009765625,74657.0,7273.5,2887.889892578125,50042.08984375,22664.689453125,3311.659912109375,13.220000267028809,2.98,0.290869565,1.3991,0.11,2.59,9.2809090909
