,ABI.BR,AD.AS,ADS.DE,AI.PA,AIR.PA,ALV.DE,ARGX.BR,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CS.PA,DB1.DE,DBK.DE,DG.PA,DHL.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,IBE.MC,IFX.DE,INGA.AS,ISP.MI,ITX.MC,MBG.DE,MC.PA,MUV2.DE,NDA-FI.HE,OR.PA,RHM.DE,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SGO.PA,SIE.DE,SU.PA,TTE.PA,UCG.MI,VOW.DE,WKL.AS
2015-05-22,88.11406707763672,12.921296119689941,66.91790771484375,63.88688659667969,53.26062774658203,89.57157897949219,9.960000038146973,90.51637268066406,49.530677795410156,99.16194915771484,5.099817752838135,58.745765686035156,45.059730529785156,32.50825881958008,13.065118789672852,58.80258560180664,22.15033721923828,39.0026969909668,25.118335723876953,10.882285118103027,93.80036163330078,2.4602320194244385,8.628418922424316,4.052964687347412,10.365484237670898,8.049956321716309,1.6626108884811401,21.926034927368164,37.17775344848633,136.0625762939453,110.00138854980469,5.706943035125732,146.43150329589844,40.90625,311.9000549316406,58.95561599731445,4.304105758666992,58.788597106933594,57.29765319824219,32.705848693847656,62.462493896484375,55.078792572021484,24.958772659301758,22.760761260986328,144.16455078125,23.72423553466797
2015-05-26,87.48101806640625,12.783248901367188,65.56532287597656,63.13241195678711,53.060062408447266,88.1867446899414,10.300000190734863,90.01197814941406,48.47695541381836,97.24524688720703,4.93629789352417,58.07310485839844,44.9959716796875,31.687145233154297,12.980510711669922,57.68758010864258,21.63869857788086,38.69332504272461,24.983478546142578,10.574329376220703,92.72456359863281,2.4278461933135986,8.423592567443848,3.923978090286255,10.30333423614502,7.939940452575684,1.6169509887695312,21.6346435546875,36.66380310058594,134.91781616210938,108.9013671875,5.706943035125732,145.42626953125,40.281253814697266,308.6987609863281,58.9377555847168,4.17101526260376,57.731300354003906,56.69114685058594,32.566165924072266,61.762454986572266,54.2774772644043,24.485538482666016,22.020288467407227,142.09205627441406,23.666271209716797
2015-05-27,88.86582946777344,13.048989295959473,65.63650512695312,64.7491226196289,54.5392951965332,88.5698013305664,10.449999809265137,92.22762298583984,48.939022064208984,99.01728820800781,5.0301289558410645,58.801822662353516,45.56267547607422,32.200340270996094,13.190667152404785,58.51790237426758,21.807960510253906,39.60740661621094,25.462005615234375,10.768475532531738,94.17273712158203,2.482567071914673,8.541367530822754,3.994795083999634,10.467584609985352,8.141188621520996,1.6715443134307861,22.231809616088867,36.97466278076172,137.248291015625,109.05852508544922,5.763540744781494,148.81898498535156,41.39051055908203,312.9671325683594,59.991024017333984,4.245520114898682,59.572017669677734,57.40716552734375,33.064510345458984,62.53886795043945,55.997955322265625,24.78620719909668,22.831287384033203,143.22250366210938,23.898130416870117
2015-05-28,88.82625579833984,13.062796592712402,64.92459869384766,64.69522857666016,54.02114486694336,86.50729370117188,10.4399995803833,93.48854064941406,48.59528350830078,98.09808349609375,4.988974571228027,57.76479721069336,45.456417083740234,32.01787567138672,12.961405754089355,59.05563735961914,21.550222396850586,38.94645309448242,24.491899490356445,10.768475532531738,94.0899887084961,2.488151788711548,8.485039710998535,4.013130187988281,10.804964065551758,8.127772331237793,1.6636033058166504,22.11309814453125,36.299076080322266,136.18528747558594,107.70708465576172,5.697509288787842,147.8556365966797,40.691009521484375,311.677734375,59.56257247924805,4.19712495803833,58.769493103027344,57.38189697265625,32.89461898803711,61.966102600097656,55.82511901855469,24.537830352783203,22.60209083557129,140.64755249023438,23.848447799682617
2015-05-29,86.61055755615234,12.779797554016113,63.652095794677734,63.213253021240234,51.81483459472656,84.12067413330078,10.65999984741211,91.64219665527344,47.445762634277344,94.97277069091797,4.9346513748168945,56.447505950927734,44.29468536376953,31.322202682495117,12.508344650268555,57.67176055908203,21.09244155883789,38.02535629272461,23.878515243530273,10.473908424377441,91.97979736328125,2.466933250427246,8.392865180969238,3.9808835983276367,10.538613319396973,8.036539077758789,1.6288622617721558,21.699399948120117,35.34580612182617,132.58740234375,105.60133361816406,5.607898235321045,144.04403686523438,39.62313461303711,316.2572326660156,57.49176788330078,4.128988265991211,56.78226852416992,56.7669792175293,32.03761672973633,60.95423126220703,54.0339469909668,24.041053771972656,22.461048126220703,137.85281372070312,23.463388442993164
2015-06-01,86.61055755615234,12.790148735046387,63.785579681396484,63.29410171508789,52.68410110473633,84.03227996826172,12.949999809265137,91.73223114013672,47.423221588134766,95.81844329833984,4.9346513748168945,56.47553634643555,44.78346633911133,31.276582717895508,12.516530990600586,58.16994857788086,20.96549415588379,38.524574279785156,23.734956741333008,10.473908424377441,92.14529418945312,2.462465524673462,8.336540222167969,3.9808835983276367,10.654030799865723,7.958722114562988,1.6278698444366455,22.16345977783203,35.53645706176758,133.44601440429688,104.94132232666016,5.617330074310303,145.42626953125,39.420326232910156,321.7260437011719,57.94697570800781,4.110518932342529,57.36188888549805,56.94386672973633,31.95078468322754,61.208797454833984,54.02608871459961,24.05413246154785,22.284746170043945,137.88424682617188,23.740793228149414
2015-06-02,86.1357650756836,12.576175689697266,63.38515090942383,62.53962326049805,52.4199104309082,84.12067413330078,11.710000038146973,89.41754913330078,46.88791275024414,94.67863464355469,4.976903438568115,56.16722869873047,44.330101013183594,31.664335250854492,12.521989822387695,58.05134582519531,21.280941009521484,38.50347900390625,23.439138412475586,10.346707344055176,91.35914611816406,2.454648494720459,8.362143516540527,3.956857919692993,10.55193042755127,7.988238334655762,1.6407736539840698,22.05913734436035,34.67436599731445,134.9996337890625,104.7841796875,5.53243350982666,142.11729431152344,39.908729553222656,323.10443115234375,57.48283767700195,4.1684675216674805,57.094364166259766,56.60691452026367,31.7846736907959,61.062416076660156,52.82411193847656,24.13517951965332,22.707874298095703,135.2465057373047,23.384721755981445
2015-06-03,86.41270446777344,13.31473445892334,64.15042877197266,63.15937423706055,52.35173034667969,84.94567108154297,12.4399995803833,89.75081634521484,47.54719543457031,95.23014831542969,5.021349906921387,56.75580978393555,44.66304016113281,32.37140655517578,12.543824195861816,58.304405212402344,21.57330322265625,38.17301559448242,23.447839736938477,10.406961441040039,92.3108139038086,2.4412477016448975,8.346778869628906,3.9593851566314697,10.596322059631348,8.023122787475586,1.6497068405151367,21.99798011779785,34.732391357421875,135.36756896972656,105.255615234375,5.612613677978516,142.87127685546875,40.256412506103516,322.17071533203125,56.81339645385742,4.204765796661377,58.03702163696289,56.74169921875,32.02251434326172,61.78791046142578,53.44474792480469,24.25021743774414,23.007587432861328,135.81175231933594,23.450971603393555
2015-06-05,84.79049682617188,12.921296119689941,62.424095153808594,61.43487548828125,50.84330749511719,84.3269271850586,12.489999771118164,88.39080810546875,46.29625701904297,92.87696838378906,4.9330058097839355,55.82529067993164,43.33129119873047,31.53318977355957,12.229955673217773,58.2569465637207,21.246318817138672,37.47690963745117,23.065019607543945,10.376832008361816,89.99372863769531,2.348555564880371,8.106106758117676,3.8639111518859863,10.414315223693848,7.843339920043945,1.5941210985183716,21.587881088256836,33.92417907714844,131.0747528076172,103.80986785888672,5.433387279510498,139.60418701171875,38.981590270996094,313.7962341308594,55.09069061279297,4.161462306976318,56.77590560913086,55.85721969604492,32.15842819213867,60.82694625854492,52.706268310546875,23.82143783569336,22.30237579345703,133.9590606689453,22.738826751708984
2015-06-09,84.8300552368164,12.576175689697266,61.623207092285156,61.00375747680664,50.23823165893555,82.35281372070312,12.600000381469727,86.80563354492188,45.558082580566406,91.36946868896484,4.853989601135254,54.956443786621094,42.83543395996094,31.014284133911133,12.093491554260254,56.65957260131836,21.4502010345459,36.738616943359375,22.495136260986328,10.052139282226562,87.92491149902344,2.3228700160980225,8.0805025100708,3.827871322631836,10.032546043395996,7.736007213592529,1.5663282871246338,21.580686569213867,33.50971221923828,126.8636703491211,101.70414733886719,5.362640380859375,137.9706268310547,38.77049255371094,313.11724853515625,54.49266052246094,4.102878093719482,55.954254150390625,54.61051559448242,31.65630340576172,59.67506790161133,51.86567306518555,23.362977981567383,21.861618041992188,130.97589111328125,22.747106552124023
2015-06-10,85.85879516601562,12.710772514343262,63.26055908203125,62.32406234741211,51.58473205566406,83.79656982421875,12.210000038146973,87.18392181396484,46.77522277832031,95.37722778320312,4.953857421875,56.50356674194336,43.43754959106445,31.681442260742188,12.298188209533691,57.679683685302734,21.907981872558594,37.13236999511719,23.330385208129883,10.269719123840332,90.03511047363281,2.3720076084136963,8.362143516540527,3.8816146850585938,10.050302505493164,7.897006511688232,1.6229066848754883,21.479961395263672,34.61219024658203,132.09686279296875,103.27558898925781,5.423954963684082,140.5675506591797,40.393001556396484,321.12957763671875,55.21565628051758,4.182476997375488,56.83958053588867,55.00642776489258,31.840248107910156,60.616939544677734,51.81853485107422,23.863828659057617,22.4257869720459,134.93251037597656,22.945842742919922
2015-06-11,86.68968200683594,12.797050476074219,64.04365539550781,63.15937423706055,52.368778228759766,85.24031829833984,12.5,88.14761352539062,47.209102630615234,95.45076751708984,4.985134124755859,56.75580978393555,43.621726989746094,31.943744659423828,12.431923866271973,58.13832473754883,22.038774490356445,37.2800407409668,23.234678268432617,10.350054740905762,90.6971206665039,2.3842926025390625,8.37750244140625,3.901215076446533,10.090255737304688,7.947989463806152,1.6318403482437134,21.749759674072266,35.07225799560547,135.3267059326172,104.24988555908203,5.480551719665527,141.36337280273438,40.11982727050781,326.47119140625,55.376319885253906,4.187572479248047,57.61027908325195,55.61292266845703,32.02035140991211,60.795127868652344,51.064353942871094,24.062585830688477,22.513938903808594,135.21510314941406,23.086618423461914
2015-06-12,85.50270080566406,12.61759090423584,62.41518020629883,61.919883728027344,51.50803756713867,83.97335052490234,12.529999732971191,86.55345153808594,46.31879425048828,93.64910125732422,4.953857421875,56.01028060913086,42.98419189453125,31.53318977355957,12.287270545959473,57.640140533447266,21.888748168945312,36.77377700805664,22.99541473388672,10.313233375549316,89.29032897949219,2.3519060611724854,8.213642120361328,3.8790860176086426,10.236747741699219,7.862122535705566,1.6149656772613525,21.156198501586914,34.87744903564453,132.7510223388672,102.99273681640625,5.489985942840576,138.76646423339844,39.2547607421875,324.66046142578125,55.01036834716797,4.127075672149658,56.814109802246094,55.09908676147461,31.441715240478516,59.95509338378906,50.098060607910156,23.617382049560547,22.126070022583008,133.26820373535156,22.85476303100586
2015-06-15,84.63221740722656,12.476091384887695,61.50752639770508,60.76124572753906,50.527984619140625,82.35281372070312,12.289999961853027,85.74285125732422,45.69895553588867,91.2223892211914,4.858379364013672,55.26473617553711,42.743343353271484,30.769092559814453,12.055282592773438,56.85725784301758,21.319408416748047,35.9440803527832,22.79530143737793,10.058834075927734,86.97325134277344,2.3027684688568115,8.060018539428711,3.8019466400146484,10.103571891784668,7.70112419128418,1.5633502006530762,20.90797233581543,34.0899658203125,130.70681762695312,101.38984680175781,5.367356777191162,136.7140655517578,38.108245849609375,319.18310546875,54.36769104003906,4.037286758422852,55.47655487060547,54.13037109375,31.02785873413086,58.77138137817383,49.95664978027344,23.25962257385254,21.27981948852539,130.41065979003906,22.498689651489258
2015-06-16,85.38398742675781,12.486445426940918,61.916873931884766,61.05764389038086,50.59615707397461,82.5885238647461,12.4399995803833,87.11186218261719,45.608795166015625,93.0240478515625,4.889109134674072,55.13021469116211,43.097530364990234,30.603723526000977,12.292732238769531,57.181488037109375,21.30402183532715,36.31673812866211,22.83010482788086,10.06218147277832,88.00764465332031,2.305001974105835,8.065139770507812,3.816488742828369,10.223431587219238,7.706490993499756,1.5653352737426758,20.933156967163086,34.31792068481445,131.0747528076172,101.38984680175781,5.405087947845459,138.18006896972656,38.944332122802734,319.1378173828125,54.635467529296875,4.034103870391846,55.78228759765625,54.50101089477539,31.16963768005371,58.97502136230469,49.988075256347656,23.27021598815918,21.438491821289062,130.7246551513672,22.651880264282227
2015-06-17,85.02790069580078,12.279372215270996,61.3829460144043,60.895965576171875,49.394535064697266,82.08763122558594,12.149999618530273,86.11214447021484,45.49609375,92.06806945800781,4.852893352508545,54.37907409667969,42.50958251953125,30.3015079498291,12.208123207092285,57.086585998535156,21.292478561401367,35.85267639160156,22.55168914794922,10.169296264648438,86.80773162841797,2.3016517162323,8.060018539428711,3.805108070373535,10.232307434082031,7.647457599639893,1.5514391660690308,20.81804084777832,33.808128356933594,130.17526245117188,100.85557556152344,5.343774318695068,136.0020294189453,38.03373718261719,315.0184326171875,54.13562774658203,4.011815071105957,54.80140686035156,54.34096145629883,30.836257934570312,58.78411865234375,49.524566650390625,23.527273178100586,21.06825065612793,129.50003051757812,22.38275718688965
2015-06-18,84.79049682617188,12.472638130187988,62.31730270385742,61.30014419555664,49.1644401550293,83.59032440185547,11.579999923706055,85.81491088867188,46.11594009399414,94.16386413574219,4.888559341430664,54.86674880981445,42.1624755859375,30.267292022705078,12.300915718078613,58.359745025634766,20.91164207458496,36.28158187866211,22.89535903930664,10.313233375549316,87.6352767944336,2.348555564880371,8.111226081848145,3.8240761756896973,10.130208015441895,7.714539051055908,1.5782395601272583,20.954744338989258,33.84543228149414,130.7476806640625,101.64126586914062,5.3060431480407715,137.1748504638672,37.884735107421875,314.11309814453125,54.55513381958008,4.045566082000732,55.01160430908203,53.99558639526367,31.001033782958984,59.54143142700195,49.70525360107422,23.479570388793945,21.27981948852539,129.21742248535156,22.473840713500977
2015-06-19,85.77967071533203,12.503700256347656,61.26725769042969,61.030696868896484,50.229705810546875,82.55907440185547,11.0,86.55345153808594,45.597530364990234,93.90648651123047,4.952210903167725,54.78826904296875,41.872039794921875,30.56951332092285,12.238142967224121,58.00389862060547,20.580808639526367,36.70346450805664,22.76485252380371,10.269719123840332,87.92491149902344,2.3831753730773926,8.213642120361328,3.8291351795196533,10.192357063293457,7.824558258056641,1.5990841388702393,21.199365615844727,33.820560455322266,130.78854370117188,100.98126220703125,5.3060431480407715,135.5413055419922,38.29035949707031,311.8044738769531,55.554840087890625,4.079317092895508,55.04344940185547,53.902931213378906,31.135150909423828,59.515968322753906,49.540287017822266,23.386816024780273,21.685314178466797,129.59423828125,22.44486427307129
2015-06-22,87.6392593383789,12.848821640014648,62.797828674316406,63.94078063964844,51.67847442626953,86.33049774169922,11.289999961853027,89.21942901611328,47.67680358886719,98.24515533447266,5.159079074859619,57.34438705444336,42.934608459472656,32.11481475830078,12.718498229980469,59.419403076171875,21.31171417236328,38.20816421508789,23.491342544555664,10.818686485290527,91.19365692138672,2.444371223449707,8.60793685913086,4.019454002380371,10.534173965454102,8.210953712463379,1.6804776191711426,22.030359268188477,35.42869186401367,137.37091064453125,103.36988067626953,5.53243350982666,140.90261840820312,39.48654556274414,322.53289794921875,56.420658111572266,4.321298599243164,57.83319854736328,55.84037399291992,32.75609588623047,61.51425552368164,51.46501922607422,24.07319450378418,22.9194393157959,135.30931091308594,23.14458656311035
2015-06-23,89.06365203857422,13.08349895477295,63.11817932128906,64.47968292236328,52.828975677490234,86.62515258789062,11.199999809265137,89.8138427734375,48.03743362426758,99.05406188964844,5.15139627456665,58.49351501464844,43.18254089355469,32.70783996582031,12.759440422058105,60.09157180786133,21.611770629882812,38.5316047668457,23.91331672668457,10.942538261413574,92.476318359375,2.4385979175567627,8.613058090209961,3.9998531341552734,10.56524658203125,8.251203536987305,1.695366621017456,22.271385192871094,35.950923919677734,139.2924346923828,103.65271759033203,5.541866779327393,142.1591796875,39.67280960083008,325.2489929199219,57.1525764465332,4.330850601196289,58.6421012878418,56.135196685791016,33.143131256103516,61.482444763183594,51.747833251953125,24.404443740844727,22.690242767333984,137.13059997558594,23.620723724365234
2015-06-24,89.8154067993164,12.600336074829102,63.15378189086914,64.26411437988281,52.573307037353516,86.06532287597656,10.770000457763672,89.09331512451172,47.24854278564453,98.46575927734375,5.118473529815674,57.87690734863281,42.83543395996094,32.422725677490234,12.803108215332031,60.131107330322266,21.60792350769043,38.545677185058594,23.604448318481445,10.895675659179688,92.72456359863281,2.421278238296509,8.63354206085205,4.006807327270508,10.507538795471191,8.208270072937012,1.6814701557159424,22.080720901489258,35.58204650878906,139.7012939453125,103.84130096435547,5.508852005004883,141.57278442382812,38.977447509765625,323.7098388671875,56.741981506347656,4.283727169036865,58.97966766357422,55.663475036621094,32.79441833496094,61.075138092041016,51.86567306518555,24.65089988708496,22.4257869720459,135.49774169921875,23.347463607788086
2015-06-25,89.3010482788086,12.196542739868164,63.171566009521484,64.42578125,52.69261932373047,86.09478759765625,11.0,89.2824478149414,47.02314758300781,98.09808349609375,5.116278648376465,58.129154205322266,42.90626907348633,32.51966857910156,12.844047546386719,60.455322265625,21.900285720825195,38.6370735168457,23.656652450561523,10.972665786743164,92.68318176269531,2.4478352069854736,8.623299598693848,4.006175994873047,10.538613319396973,8.210953712463379,1.7132333517074585,21.861284255981445,35.772705078125,139.74217224121094,103.33842468261719,5.523001194000244,140.27435302734375,38.56768035888672,323.0761413574219,56.67058181762695,4.288185119628906,58.82045364379883,55.59607696533203,32.9132080078125,60.69330596923828,51.70854949951172,24.616455078125,22.79602813720703,135.62335205078125,23.475812911987305
2015-06-26,89.10321044921875,12.420872688293457,62.68214797973633,64.6413345336914,52.4199104309082,86.33049774169922,10.649999618530273,88.93120574951172,46.85410690307617,97.76717376708984,5.15139627456665,58.01706314086914,42.97002029418945,32.86180114746094,13.02145004272461,60.92980194091797,22.181110382080078,38.7073974609375,23.66535186767578,10.902369499206543,93.46935272216797,2.5171139240264893,8.618178367614746,4.016293048858643,10.507538795471191,8.310237884521484,1.726137399673462,22.098709106445312,35.89704513549805,139.9874725341797,103.58987426757812,5.5135674476623535,141.2795867919922,38.78704833984375,323.8003845214844,56.68842315673828,4.3168416023254395,59.20897674560547,55.31809616088867,32.82124328613281,60.521484375,51.527854919433594,24.603200912475586,22.778396606445312,136.50257873535156,23.38886833190918
2015-06-29,86.37316131591797,11.861777305603027,61.72999954223633,62.351009368896484,50.5365104675293,83.17781066894531,10.300000190734863,84.81517028808594,45.050941467285156,93.79617309570312,4.841369152069092,55.66273880004883,41.84370803833008,31.25377655029297,12.33639907836914,59.05563735961914,20.89240837097168,37.14643859863281,22.973665237426758,10.480602264404297,89.99372863769531,2.380866050720215,8.244366645812988,3.8607492446899414,10.103571891784668,7.851390361785889,1.6209214925765991,21.170583724975586,34.32206726074219,133.77310180664062,100.88697814941406,5.362640380859375,135.66696166992188,37.78954315185547,318.6851501464844,55.01036834716797,4.027736186981201,57.0243034362793,53.591251373291016,31.537519454956055,58.59955596923828,49.46171569824219,23.659780502319336,21.156402587890625,131.50970458984375,22.713991165161133
2015-06-30,85.06747436523438,11.59603500366211,61.08928680419922,61.13848114013672,49.59907150268555,82.32335662841797,10.229999542236328,83.4912109375,44.41419982910156,92.325439453125,4.824358940124512,55.03491973876953,41.07866287231445,30.877431869506836,12.35277271270752,58.715614318847656,20.734683990478516,36.47846221923828,22.799652099609375,10.343360900878906,88.54556274414062,2.3462271690368652,8.15219497680664,3.8202829360961914,9.881613731384277,7.947989463806152,1.6139732599258423,20.97632598876953,33.83713912963867,128.4990234375,99.94412231445312,5.291893005371094,134.03343200683594,37.6529541015625,302.9319152832031,54.26058578491211,3.988891839981079,56.202667236328125,52.73203659057617,30.863079071044922,57.49858474731445,48.65254592895508,23.09266471862793,21.244556427001953,130.34786987304688,22.063953399658203
2015-07-01,87.48101806640625,11.865229606628418,62.655452728271484,62.377952575683594,51.4483757019043,84.17961120605469,10.260000228881836,86.98576354980469,45.4622917175293,94.42124938964844,4.9181904792785645,56.33540344238281,41.935791015625,31.573097229003906,12.557469367980957,60.31298828125,21.754106521606445,37.47690963745117,23.082420349121094,10.447128295898438,90.4074935913086,2.395876407623291,8.223880767822266,3.8563244342803955,10.116889953613281,8.173385620117188,1.6596330404281616,21.123817443847656,34.856727600097656,132.1785888671875,101.38984680175781,5.4192376136779785,134.74546813964844,38.9029426574707,306.1459655761719,55.456661224365234,4.079317092895508,57.132572174072266,53.59968185424805,31.840248107910156,58.306819915771484,49.391014099121094,23.26226806640625,21.96739959716797,134.80686950683594,22.581499099731445
2015-07-02,86.68968200683594,11.658157348632812,62.68214797973633,61.596534729003906,50.723995208740234,83.56084442138672,10.25,84.75212860107422,44.92133712768555,93.31819152832031,4.850697994232178,55.60667419433594,41.89329528808594,31.196754455566406,12.33639907836914,61.33308792114258,21.769495010375977,37.33628845214844,22.88665771484375,10.376832008361816,88.79380798339844,2.38663911819458,8.141948699951172,3.894260883331299,9.974835395812988,8.012389183044434,1.6169509887695312,20.836030960083008,34.39253234863281,129.92999267578125,102.04985046386719,5.3249077796936035,133.48890686035156,38.90707778930664,303.2488098144531,54.44803237915039,4.052571773529053,56.73768615722656,53.06898880004883,31.365074157714844,57.740421295166016,48.770389556884766,23.27021598815918,21.544273376464844,132.7971954345703,22.23370933532715
2015-07-06,84.55309295654297,11.451083183288574,61.50752639770508,60.38401412963867,49.752464294433594,81.70459747314453,10.130000114440918,83.25703430175781,43.952144622802734,90.59732055664062,4.691568851470947,54.51921463012695,41.149497985839844,29.634355545043945,11.905171394348145,60.49486541748047,21.03858757019043,36.63315200805664,23.252079010009766,10.055486679077148,86.93186950683594,2.2769479751586914,7.773260116577148,3.8042688369750977,9.86829662322998,7.719908714294434,1.513720154762268,20.386350631713867,33.998783111572266,125.3100814819336,101.04411315917969,5.183413505554199,130.5988006591797,38.472476959228516,298.2693786621094,53.82321548461914,3.908018112182617,55.51477813720703,51.87282943725586,30.46071434020996,56.779457092285156,47.55269241333008,22.73755645751953,20.028064727783203,130.78746032714844,21.88591766357422
2015-07-07,83.9595947265625,11.223305702209473,59.44303894042969,58.82119369506836,48.252559661865234,80.14299011230469,10.5,80.18577575683594,42.85896682739258,89.34720611572266,4.582921504974365,52.6357536315918,40.7315559387207,28.79612922668457,11.539443969726562,60.36042785644531,20.54233741760254,36.176116943359375,22.790950775146484,9.924939155578613,85.64920043945312,2.231917381286621,7.486498832702637,3.7602431774139404,9.522040367126465,7.467675685882568,1.4700456857681274,20.03740882873535,33.0206413269043,120.97633361816406,100.41555786132812,5.164547920227051,128.9652557373047,37.615699768066406,290.16650390625,52.61821746826172,3.8195035457611084,54.795047760009766,51.628543853759766,29.31110954284668,55.41756820678711,46.41357421875,22.263193130493164,19.25232696533203,127.45892333984375,21.49672508239746
2015-07-08,85.14659881591797,11.27507209777832,59.61210632324219,59.14453887939453,48.7127571105957,81.3804931640625,10.489999771118164,79.62738800048828,43.25904083251953,91.14886474609375,4.642184257507324,51.62115478515625,41.036155700683594,29.041324615478516,11.711392402648926,60.692569732666016,20.70005989074707,36.30971145629883,23.208574295043945,10.032054901123047,86.51811218261719,2.2861855030059814,7.62987756729126,3.8088009357452393,9.490964889526367,7.507925987243652,1.5226534605026245,20.127347946166992,32.79682540893555,122.12106323242188,101.23270416259766,5.136249542236328,130.3474884033203,37.03623580932617,294.24053955078125,53.66255187988281,3.840517997741699,55.42561721801758,52.555152893066406,29.79395294189453,56.060325622558594,47.14418029785156,22.390392303466797,19.90464973449707,124.03614807128906,21.28970718383789
2015-07-10,89.69670867919922,11.851424217224121,61.2049674987793,62.836029052734375,51.47394943237305,86.30103302001953,10.850000381469727,83.28404998779297,46.03141784667969,97.62008666992188,4.948918342590332,53.364463806152344,43.168365478515625,31.071304321289062,12.5629301071167,63.12026596069336,21.950298309326172,38.21519470214844,24.500598907470703,10.96262264251709,92.35218048095703,2.4397523403167725,8.116347312927246,4.011445045471191,9.948200225830078,8.143871307373047,1.6636033058166504,21.350452423095703,34.367652893066406,129.80734252929688,105.8527603149414,5.409804344177246,137.92874145507812,39.13887405395508,305.10479736328125,56.001136779785156,4.125164985656738,58.896873474121094,54.593666076660156,31.591163635253906,58.5804557800293,49.57170486450195,23.50342559814453,21.632423400878906,127.74152374267578,22.34963607788086
2015-07-13,91.04197692871094,12.179288864135742,62.29060363769531,64.02162170410156,53.076114654541016,88.00996398925781,10.899999618530273,84.51795196533203,46.825923919677734,100.04680633544922,5.063053607940674,53.23555374145508,43.657142639160156,31.801189422607422,12.917738914489746,65.88799285888672,22.681201934814453,38.89723587036133,24.74421501159668,11.079780578613281,94.04861450195312,2.4686191082000732,8.126587867736816,4.015329360961914,9.970396041870117,8.312922477722168,1.695366621017456,21.65263557434082,34.620487213134766,132.4647674560547,107.42420959472656,5.537148952484131,139.5623016357422,39.40376663208008,307.0966491699219,56.768760681152344,4.213043212890625,60.52104187011719,55.77297592163086,32.22727584838867,59.67506790161133,50.270896911621094,23.678327560424805,21.985027313232422,129.21742248535156,23.024513244628906
2015-07-14,91.23980712890625,12.134420394897461,62.0948371887207,64.04855346679688,53.58744430541992,88.86441802978516,10.699999809265137,84.84220123291016,47.08513641357422,101.00277709960938,5.091586589813232,53.0673828125,44.0255012512207,32.13761520385742,12.996886253356934,66.03034210205078,22.85431480407715,39.19254684448242,24.635459899902344,11.166810989379883,95.62092590332031,2.4628453254699707,8.111226081848145,4.02763032913208,9.917126655578613,8.353170394897461,1.693381428718567,21.918842315673828,34.537593841552734,133.0371551513672,108.17851257324219,5.5795979499816895,141.489013671875,38.91535568237305,302.5245056152344,57.929134368896484,4.188845634460449,61.54013442993164,56.143619537353516,32.181297302246094,59.76416015625,50.294456481933594,23.903583526611328,21.755836486816406,126.54827880859375,23.036937713623047
2015-07-15,92.07068634033203,12.158580780029297,62.30841064453125,64.47968292236328,54.277740478515625,89.36531829833984,11.0,88.4988784790039,47.27671432495117,100.04680633544922,5.0850019454956055,52.4395637512207,43.72798156738281,32.09770584106445,13.043285369873047,67.07416534423828,23.081279754638672,39.43865203857422,24.792068481445312,11.270580291748047,96.8622055053711,2.5044124126434326,8.20851993560791,4.096904277801514,9.930444717407227,8.377320289611816,1.7181965112686157,21.929630279541016,34.52101135253906,132.05596923828125,108.80709838867188,5.622045993804932,142.075439453125,39.15542221069336,302.3887939453125,58.51824188232422,4.221958160400391,62.03693389892578,56.6406135559082,32.0816650390625,59.83417892456055,49.218177795410156,23.983091354370117,21.808725357055664,125.0723876953125,23.28949546813965
2015-07-16,93.45550537109375,12.389812469482422,63.71438980102539,64.96468353271484,55.49641418457031,91.04478454589844,11.6899995803833,84.04962921142578,47.81203079223633,100.92923736572266,5.184077739715576,53.667171478271484,44.408023834228516,32.81618118286133,13.370800018310547,67.99148559570312,23.46596908569336,39.846466064453125,25.12703514099121,11.451337814331055,98.72415161132812,2.527505397796631,8.223880767822266,4.148698329925537,10.059181213378906,8.532953262329102,1.7549233436584473,22.368515014648438,35.26291275024414,132.71009826660156,109.56138610839844,5.593748092651367,143.29010009765625,40.61237335205078,306.46282958984375,58.97346115112305,4.3072896003723145,62.92227554321289,57.862060546875,32.8748893737793,60.74422073364258,50.07448959350586,24.242795944213867,22.249483108520508,127.58451843261719,23.492374420166016
2015-07-17,93.61376190185547,12.369102478027344,63.08258819580078,65.07247161865234,55.09587097167969,90.83853912353516,11.529999732971191,83.05888366699219,47.57537841796875,100.70865631103516,5.173562049865723,53.577484130859375,44.29468536376953,32.6793327331543,13.365341186523438,69.0115966796875,23.408262252807617,39.790218353271484,24.918222427368164,11.364306449890137,98.60002899169922,2.512495279312134,8.167553901672363,4.146108627319336,10.090255737304688,8.484651565551758,1.7658412456512451,22.368515014648438,34.99764633178711,136.51231384277344,109.12136840820312,5.499418258666992,142.70370483398438,40.69929122924805,308.0472106933594,58.910987854003906,4.274813175201416,63.094234466552734,57.61776351928711,33.06266403198242,60.699668884277344,50.19232940673828,24.189794540405273,22.267114639282227,127.30188751220703,23.686967849731445
