,ALD.AX,ALL.AX,ANZ.AX,APA.AX,ASX.AX,AZJ.AX,BHP.AX,BSL.AX,BXB.AX,CAR.AX,CBA.AX,CPU.AX,CSL.AX,FMG.AX,GMG.AX,IAG.AX,IGO.AX,ILU.AX,JHX.AX,LYC.AX,MIN.AX,MQG.AX,NAB.AX,NST.AX,NWS.AX,ORG.AX,ORI.AX,QAN.AX,QBE.AX,REA.AX,RIO.AX,RMD.AX,SCG.AX,SEK.AX,SHL.AX,STO.AX,TCL.AX,TLS.AX,TWE.AX,WBC.AX,WDS.AX,WES.AX,WOW.AX,XRO.AX
2015-01-21,21.843767166137695,5.475733757019043,16.62323760986328,4.367282390594482,24.363117218017578,2.5343737602233887,11.059508323669434,4.0550127029418945,7.470438480377197,7.259237766265869,50.655128479003906,8.385785102844238,72.03315734863281,0.8336629867553711,4.733168601989746,3.9267284870147705,3.520862579345703,2.1956636905670166,10.113272666931152,0.5227640271186829,4.787289619445801,38.0155029296875,17.2337589263916,1.687400460243225,16.726776123046875,5.943418502807617,12.992588996887207,2.045348882675171,7.108532428741455,40.66716384887695,26.578632354736328,6.850316524505615,2.120804786682129,13.504344940185547,12.471861839294434,4.498001575469971,5.748889923095703,3.4982409477233887,3.445197820663452,17.961502075195312,16.290771484375,17.118284225463867,17.305187225341797,14.899999618530273
2015-01-22,20.987520217895508,5.687644004821777,16.696813583374023,4.439422607421875,24.27126693725586,2.5993573665618896,11.374930381774902,4.094228744506836,7.4200592041015625,7.190037250518799,50.99014663696289,8.26373291015625,71.70198822021484,0.7797625064849854,4.661694049835205,3.9267284870147705,3.5606913566589355,2.1956636905670166,10.23781967163086,0.5622180104255676,4.744095325469971,37.856441497802734,17.36018180847168,1.57803213596344,16.944868087768555,6.017712116241455,13.014699935913086,2.0366086959838867,7.068596363067627,41.05810546875,27.2589054107666,6.90646505355835,2.0926029682159424,13.449164390563965,12.465055465698242,4.553230285644531,5.755097389221191,3.4982409477233887,3.5331599712371826,18.21978759765625,16.80048370361328,17.169475555419922,17.42268180847168,14.960000038146973
2015-01-23,21.450529098510742,5.7978363037109375,16.92279624938965,4.433873176574707,24.710887908935547,2.6426804065704346,11.58389663696289,4.125602722167969,7.57839298248291,7.2038774490356445,51.58841323852539,8.421682357788086,72.47469329833984,0.7653890252113342,4.8205246925354,3.889211416244507,3.7439045906066895,2.3586747646331787,10.495219230651855,0.6115350127220154,4.736895561218262,38.829891204833984,17.582679748535156,1.6405282020568848,17.485361099243164,6.200584888458252,13.235786437988281,2.045348882675171,7.108532428741455,41.51854705810547,27.432579040527344,7.299515724182129,2.17720890045166,13.583182334899902,12.66237735748291,4.786414623260498,5.736473083496094,3.5372965335845947,3.628453254699707,18.467309951782227,17.190265655517578,16.99226951599121,17.652076721191406,15.4399995803833
2015-01-27,21.723255157470703,5.891077518463135,17.11725616455078,4.478267669677734,24.94053840637207,2.5993573665618896,11.414361000061035,4.0550127029418945,7.700738906860352,7.466841697692871,52.42598342895508,8.515018463134766,73.38329315185547,0.7474220395088196,4.899940490722656,3.9267284870147705,3.6642465591430664,2.2921395301818848,10.669586181640625,0.4931730031967163,4.873676300048828,38.995323181152344,17.774845123291016,1.5116297006607056,17.845685958862305,6.120577812194824,13.198938369750977,2.0803120136260986,6.9820709228515625,42.43075942993164,27.403629302978516,7.842299938201904,2.1941306591033936,13.961584091186523,12.880105018615723,4.639140605926514,5.755097389221191,3.593090057373047,3.6944243907928467,18.596454620361328,17.115304946899414,17.20491600036621,18.16122055053711,14.960000038146973
2015-01-28,21.55200958251953,5.950412273406982,17.15404510498047,4.500464916229248,24.999597549438477,2.6426804065704346,11.410417556762695,3.9687352180480957,7.758316516876221,7.363038539886475,52.46788024902344,8.515018463134766,73.97770690917969,0.7330485582351685,4.860233783721924,3.9267284870147705,3.767800807952881,2.2888131141662598,10.669586181640625,0.4931730031967163,4.6721062660217285,39.16075134277344,17.800127029418945,1.5702202320098877,17.807762145996094,6.166296482086182,13.464244842529297,2.167720317840576,7.02866268157959,42.621883392333984,27.490480422973633,7.5709075927734375,2.160288095474243,13.859101295471191,12.859688758850098,4.8477783203125,5.730265140533447,3.620986223220825,3.606461763381958,18.66102409362793,17.165281295776367,17.11040687561035,17.646482467651367,14.949999809265137
2015-01-29,21.044607162475586,6.009746074676514,17.316967010498047,4.494915962219238,24.993038177490234,2.6697566509246826,11.414361000061035,3.9295191764831543,7.621572017669678,7.266157627105713,53.10203552246094,8.357064247131348,74.35980224609375,0.8013224601745605,4.788758754730225,4.008012771606445,3.8793208599090576,2.302119731903076,10.877164840698242,0.44385600090026855,4.801686763763428,39.287986755371094,17.95183563232422,1.5233477354049683,17.779312133789062,6.057715892791748,13.132613182067871,2.2463877201080322,7.008693218231201,43.22134017944336,27.52425193786621,7.477325439453125,2.1715688705444336,14.008890151977539,12.82567310333252,4.743459224700928,5.717848777770996,3.609827756881714,3.628453254699707,18.639497756958008,16.86045265197754,17.208852767944336,17.680051803588867,14.739999771118164
2015-01-30,21.19682502746582,5.950412273406982,17.343238830566406,4.5060133934021,25.025848388671875,2.6805875301361084,11.536584854125977,3.9452056884765625,7.628771781921387,7.127755641937256,53.44304656982422,8.349888801574707,74.68248748779297,0.8480364084243774,4.868175506591797,4.001760959625244,3.9430482387542725,2.3520214557647705,10.810741424560547,0.44385600090026855,4.852078914642334,39.54248809814453,18.017568588256836,1.4022610187530518,17.68448829650879,6.103433609008789,13.368439674377441,2.28135085105896,7.0619425773620605,43.04758071899414,27.770301818847656,7.561549186706543,2.143367052078247,14.071953773498535,12.818866729736328,4.835505485534668,5.717848777770996,3.6265652179718018,3.606461763381958,18.542638778686523,17.130300521850586,17.165538787841797,17.780759811401367,14.6899995803833
2015-02-02,21.272937774658203,5.84869384765625,17.537702560424805,4.622549057006836,25.347362518310547,2.6914186477661133,11.670637130737305,3.984422445297241,7.5424089431762695,7.162352085113525,53.652435302734375,8.26373291015625,74.80985260009766,0.8300694823265076,4.923765659332275,4.033023834228516,3.9749114513397217,2.2821598052978516,10.835648536682129,0.43399301171302795,4.686503887176514,39.71426773071289,18.027687072753906,1.456945538520813,17.599149703979492,6.314882278442383,13.655855178833008,2.1939425468444824,6.9820709228515625,43.39509582519531,27.726882934570312,7.458609104156494,2.1715688705444336,14.135022163391113,12.893712043762207,4.909142971038818,5.773723125457764,3.643303394317627,3.628453254699707,18.75249481201172,17.315195083618164,17.319122314453125,17.998966217041016,14.899999618530273
2015-02-03,21.82474136352539,6.00126838684082,17.926605224609375,4.661394119262695,25.55733299255371,2.6968331336975098,12.084632873535156,4.031482696533203,7.556801795959473,7.252316474914551,54.08318328857422,8.242194175720215,74.38526916503906,0.8516297936439514,5.09053897857666,4.026771545410156,4.102363109588623,2.3353874683380127,11.267415046691895,0.42412900924682617,4.902472019195557,40.63682556152344,18.320980072021484,1.4803816080093384,17.79827880859375,6.686345100402832,13.891682624816895,2.106534719467163,7.108532428741455,43.334285736083984,28.262413024902344,7.580267429351807,2.188490629196167,14.29268741607666,12.82567310333252,5.0380072593688965,5.736473083496094,3.721414566040039,3.68709397315979,18.973115921020508,17.834896087646484,17.393939971923828,18.066102981567383,15.210000038146973
2015-02-04,21.678857803344727,5.9080281257629395,18.19464111328125,4.783477783203125,25.8919734954834,2.7022488117218018,12.612964630126953,4.235410213470459,7.57839298248291,7.217715263366699,54.31650161743164,8.299633979797363,74.71644592285156,0.9270907044410706,5.114363670349121,4.039277076721191,4.182020664215088,2.431863784790039,11.325536727905273,0.4833100140094757,5.168831825256348,41.19672775268555,18.457517623901367,1.4842876195907593,18.348251342773438,6.914940357208252,14.252792358398438,2.0803120136260986,7.35480260848999,42.83907699584961,29.29970359802246,7.533474445343018,2.211052417755127,14.300575256347656,12.988969802856445,5.130054473876953,5.761305809020996,3.682359457015991,3.7164156436920166,19.495067596435547,17.924846649169922,17.53570556640625,18.34585189819336,15.4399995803833
2015-02-05,21.672517776489258,5.924981594085693,18.38383674621582,4.739084243774414,25.99695587158203,2.7022488117218018,12.364571571350098,4.164819240570068,7.54960298538208,7.286917686462402,55.80021286010742,8.328350067138672,74.99665832519531,0.901936948299408,5.241428375244141,4.064287185668945,4.189986705780029,2.4085769653320312,11.375354766845703,0.45372000336647034,5.25521993637085,41.629356384277344,18.6951904296875,1.5389719009399414,18.253427505493164,6.777783393859863,14.333856582641602,2.185201406478882,7.454641342163086,44.55055236816406,29.043991088867188,7.561549186706543,2.2223329544067383,13.953701972961426,13.029792785644531,4.964369297027588,5.7923479080200195,3.721414566040039,3.6797635555267334,19.608064651489258,17.62002182006836,17.60658836364746,18.16122055053711,15.399999618530273
2015-02-06,21.856449127197266,5.924981594085693,18.341794967651367,4.750182151794434,26.056007385253906,2.718494415283203,12.439482688903809,4.266783714294434,7.520816802978516,7.190037250518799,55.626708984375,8.285271644592285,75.10704803466797,0.9127171635627747,5.169954776763916,4.083045959472656,4.2059173583984375,2.355348587036133,11.441781997680664,0.44385600090026855,5.269617080688477,42.37376022338867,18.816556930541992,1.5467838048934937,18.72754669189453,6.840646266937256,14.304377555847168,2.1764614582061768,7.428018093109131,42.152748107910156,29.236982345581055,7.608341693878174,2.227972984313965,13.953701972961426,13.091032028198242,4.97050666809082,5.773723125457764,3.6767807006835938,3.6797635555267334,19.88787269592285,17.734952926635742,17.63021469116211,18.205978393554688,15.350000381469727
2015-02-09,21.76131820678711,6.086032390594482,18.38383674621582,4.74463415145874,26.187240600585938,2.7130794525146484,12.313316345214844,4.274625778198242,7.528013229370117,7.2107954025268555,55.59678649902344,8.364246368408203,76.55909729003906,0.8983436226844788,5.138187885284424,4.083045959472656,4.1501569747924805,2.388615846633911,11.707483291625977,0.45372000336647034,5.25521993637085,42.78095245361328,18.81149673461914,1.4920992851257324,19.239587783813477,6.823502063751221,14.437027931213379,2.1764614582061768,7.581103324890137,42.274383544921875,29.097068786621094,7.7300028800964355,2.227972984313965,14.182323455810547,13.295154571533203,4.9582343101501465,5.724056720733643,3.6321446895599365,3.701753854751587,19.93630027770996,17.82490348815918,17.50420570373535,18.088483810424805,15.25
2015-02-10,21.837425231933594,5.99279260635376,18.341794967651367,4.739084243774414,26.13475227355957,2.6968331336975098,12.376398086547852,4.290313720703125,7.484830379486084,7.176193714141846,55.39339065551758,8.235014915466309,76.42323303222656,0.8947504162788391,5.122304916381836,4.045529365539551,4.134225845336914,2.391942262649536,11.300626754760742,0.45372000336647034,5.276816368103027,42.94638442993164,18.72553253173828,1.5311598777770996,19.685253143310547,6.812071800231934,14.19383430480957,2.263869285583496,7.521201133728027,43.438533782958984,29.285219192504883,7.627397060394287,2.2336137294769287,14.190207481384277,13.21350383758545,4.890732765197754,5.748889923095703,3.6321446895599365,3.6944243907928467,19.807159423828125,17.590036392211914,17.393939971923828,18.066102981567383,15.300000190734863
2015-02-12,22.484371185302734,5.9673638343811035,18.38383674621582,4.750182151794434,26.01664161682129,2.6426804065704346,12.104348182678223,4.258939266204834,7.24733304977417,7.176193714141846,54.54983139038086,8.428863525390625,72.63603210449219,0.8803767561912537,5.15407133102417,3.864199638366699,4.126260757446289,2.3486948013305664,11.167776107788086,0.45372000336647034,4.80888557434082,41.88385772705078,18.56371307373047,1.4960057735443115,20.273160934448242,6.732064723968506,14.053810119628906,2.2376468181610107,7.614382266998291,42.97807693481445,28.899253845214844,8.003132820129395,2.234771490097046,14.24538803100586,12.771239280700684,4.657548427581787,5.730265140533447,3.598668336868286,3.672434091567993,19.742584228515625,16.910423278808594,17.260046005249023,17.959796905517578,15.5
