Date,ABI.BR,AD.AS,ADS.DE,AI.PA,AIR.PA,ALV.DE,ARGX.BR,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CS.PA,DB1.DE,DBK.DE,DG.PA,DHL.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,IBE.MC,IFX.DE,INGA.AS,ISP.MI,ITX.MC,MBG.DE,MC.PA,MUV2.DE,NDA-FI.HE,OR.PA,RHM.DE,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SGO.PA,SIE.DE,SU.PA,TTE.PA,UCG.MI,VOW.DE,WKL.AS
2015-01-16,79.39016723632812,10.60854721069336,50.25141525268555,54.90653991699219,38.773372650146484,83.93558502197266,8.680000305175781,79.33829498291016,41.36773681640625,89.469970703125,4.076005935668945,53.95335006713867,39.81774139404297,25.539241790771484,11.049684524536133,49.77788162231445,18.52680015563965,32.88295364379883,25.001068115234375,9.129937171936035,81.91781616210938,2.074948310852051,7.164884090423584,3.5357539653778076,7.949638843536377,5.835273742675781,1.213653564453125,17.485158920288086,29.820810317993164,108.43632507324219,103.18370819091797,4.290593147277832,120.93656158447266,30.217390060424805,250.91600036621094,48.8128662109375,3.7463419437408447,52.076107025146484,48.53394317626953,25.245763778686523,58.52901077270508,48.72378921508789,22.35230255126953,18.074159622192383,115.30628967285156,21.288860321044922
2015-01-19,79.66593933105469,10.675862312316895,52.222755432128906,55.301937103271484,38.986488342285156,83.72941589355469,8.630000114440918,79.9375,41.760520935058594,89.68695068359375,4.140944957733154,54.31653594970703,39.88933181762695,25.88632583618164,11.121851921081543,50.28614044189453,18.785526275634766,33.347347259521484,25.38214111328125,9.22415828704834,81.95136260986328,2.0671308040618896,7.105463981628418,3.5850718021392822,8.086580276489258,5.904455661773682,1.229200839996338,17.645570755004883,29.961137771606445,108.43632507324219,103.9073715209961,4.344366073608398,121.0190200805664,31.704788208007812,253.9236297607422,49.670631408691406,3.7750163078308105,51.93928527832031,48.48336410522461,25.65350341796875,59.42408752441406,49.2740364074707,22.22583770751953,18.506559371948242,115.15264129638672,21.648862838745117
2015-01-20,79.31135559082031,10.62537670135498,51.84980773925781,55.8818359375,39.34584426879883,83.93558502197266,8.619999885559082,80.05377960205078,42.170379638671875,89.54229736328125,4.23131799697876,54.616302490234375,40.361820220947266,26.51105308532715,11.191241264343262,51.2557373046875,18.99175262451172,33.147830963134766,25.46380043029785,9.289140701293945,82.72323608398438,2.101750612258911,7.065850734710693,3.606569766998291,8.140660285949707,6.010891437530518,1.2457194328308105,18.11968994140625,30.041318893432617,110.29476165771484,104.17875671386719,4.377973556518555,122.62712097167969,32.5689697265625,252.1544189453125,49.2903938293457,3.79870343208313,52.3627815246582,46.257728576660156,26.427446365356445,59.718360900878906,50.281524658203125,22.49168586730957,18.714107513427734,116.2282485961914,21.34144401550293
2015-01-21,80.45394134521484,10.733077049255371,51.547889709472656,56.013633728027344,39.128562927246094,84.40679931640625,8.489999771118164,82.09288787841797,42.42085647583008,89.10832977294922,4.254587173461914,54.72007369995117,40.69112014770508,26.80537986755371,11.241202354431152,51.154083251953125,19.201732635498047,33.59158706665039,25.590824127197266,9.32487964630127,83.36084747314453,2.1363701820373535,7.313431262969971,3.648301124572754,8.140660285949707,6.0614495277404785,1.2408612966537476,18.51181411743164,30.037315368652344,111.02200317382812,104.54060363769531,4.382455348968506,123.5342788696289,32.809940338134766,250.29669189453125,49.06047058105469,3.7700302600860596,52.519142150878906,46.54435729980469,27.28067398071289,60.46628952026367,51.66876220703125,22.945960998535156,19.16379737854004,116.7507095336914,21.406160354614258
2015-01-22,81.6753158569336,10.729713439941406,51.74324035644531,56.988929748535156,39.55477523803711,85.34922790527344,8.479999542236328,84.03364562988281,43.08119201660156,89.03599548339844,4.316821575164795,56.51871871948242,41.321102142333984,27.432889938354492,11.457700729370117,51.685794830322266,19.715429306030273,33.526222229003906,25.613506317138672,9.506830215454102,81.19628143310547,2.207843780517578,7.476830959320068,3.7684359550476074,8.158103942871094,6.17320442199707,1.2670972347259521,18.615190505981445,30.9794864654541,111.3856201171875,106.07837677001953,4.566176891326904,123.90534210205078,32.955360412597656,249.4121551513672,50.13045883178711,3.8167800903320312,52.883995056152344,47.319969177246094,28.673778533935547,60.84639358520508,52.33525466918945,23.263429641723633,19.872928619384766,119.54729461669922,21.406160354614258
2015-01-23,84.39389038085938,10.978772163391113,53.75897979736328,57.91151428222656,41.18443298339844,87.02796173095703,8.470000267028809,84.45401763916016,43.73583221435547,92.65240478515625,4.323856830596924,59.26279830932617,42.953330993652344,27.210765838623047,11.488231658935547,52.01420974731445,19.591691970825195,33.9115104675293,25.259653091430664,9.679030418395996,83.34407043457031,2.2212443351745605,7.452071666717529,3.8569557666778564,8.316852569580078,6.058786392211914,1.2700120210647583,18.964536666870117,31.937698364257812,114.61768341064453,107.52572631835938,4.610988140106201,128.35848999023438,32.99690246582031,258.9658508300781,52.562255859375,3.8722589015960693,54.45416259765625,48.466495513916016,29.09661865234375,61.91924285888672,52.885501861572266,23.71771240234375,19.457828521728516,122.74343872070312,21.70953941345215
2015-01-26,84.39389038085938,11.066275596618652,54.67361831665039,58.965877532958984,41.90315246582031,87.58751678466797,8.489999771118164,84.76702880859375,44.21400451660156,93.62883758544922,4.332515239715576,60.67517852783203,43.06787872314453,27.39401626586914,11.524313926696777,52.45210266113281,19.689180374145508,34.073184967041016,26.289457321166992,9.857730865478516,83.15949249267578,2.277083158493042,7.521394729614258,3.8759236335754395,8.524446487426758,6.053466320037842,1.2777857780456543,19.278240203857422,32.49497985839844,116.88014221191406,108.00819396972656,4.6423540115356445,130.83250427246094,32.90134811401367,262.9023132324219,52.41193389892578,3.895324468612671,54.043704986572266,49.11564254760742,28.93050193786621,63.08407211303711,53.24199676513672,24.099714279174805,19.52701187133789,123.72686767578125,21.65291404724121
2015-01-27,83.60591888427734,11.073006629943848,54.53154373168945,58.517765045166016,41.00893783569336,86.46837615966797,8.399999618530273,83.92632293701172,43.94645309448242,92.29076385498047,4.2762346267700195,58.801597595214844,43.00343704223633,27.12468719482422,11.574275970458984,53.062007904052734,19.021747589111328,32.86919021606445,25.849407196044922,9.747261047363281,82.16950225830078,2.2458136081695557,7.536248207092285,3.877819776535034,8.3369140625,6.0162129402160645,1.2738990783691406,18.97523307800293,31.524751663208008,117.24378967285156,107.70665740966797,4.655798435211182,128.89454650878906,31.854352951049805,263.3888244628906,52.25275802612305,3.8304946422576904,53.346580505371094,48.55923080444336,28.485013961791992,61.201969146728516,52.133758544921875,23.947425842285156,19.198389053344727,122.40536499023438,21.478971481323242
2015-01-28,84.59091186523438,10.891263008117676,54.52265930175781,58.28053665161133,40.9128303527832,87.02796173095703,7.400000095367432,83.82795715332031,44.726341247558594,93.44802856445312,4.11767578125,59.43572998046875,42.867427825927734,26.377782821655273,11.618685722351074,53.15583801269531,18.860515594482422,32.329105377197266,26.076236724853516,9.899969100952148,82.50508117675781,2.23576283454895,7.526344299316406,3.880350351333618,8.591609001159668,5.880509853363037,1.2583519220352173,18.864721298217773,32.03792953491211,117.3245620727539,108.64140319824219,5.009799957275391,129.47181701660156,31.92083168029785,263.2561340332031,52.42961883544922,3.7151756286621094,53.418243408203125,48.31475067138672,28.69643783569336,60.47056579589844,51.90900421142578,23.52154541015625,18.575740814208984,124.06490325927734,21.22818374633789
2015-01-29,85.37889099121094,10.968673706054688,54.54929733276367,59.176753997802734,40.34453582763672,87.29300689697266,7.46999979019165,83.47021484375,45.06219482421875,93.1225357055664,4.120380401611328,59.34925842285156,43.06787872314453,26.461082458496094,11.7435884475708,53.47642517089844,19.344215393066406,32.57334899902344,26.244089126586914,10.065672874450684,83.15949249267578,2.256981134414673,7.3926544189453125,3.9088025093078613,8.721573829650879,5.957674980163574,1.2738990783691406,18.739957809448242,32.19028091430664,116.9205551147461,108.73185729980469,5.085978031158447,132.1107177734375,31.32254981994629,264.36187744140625,52.82754898071289,3.755692481994629,53.59416580200195,48.71940612792969,28.82479476928711,59.56687927246094,52.19575500488281,23.18341636657715,18.644922256469727,124.31074523925781,21.466838836669922
2015-01-30,85.181884765625,10.793660163879395,54.336177825927734,59.044960021972656,39.446136474609375,86.2327651977539,7.449999809265137,83.42549896240234,45.255741119384766,92.61624145507812,4.112805366516113,59.608680725097656,42.6455078125,25.975168228149414,11.577052116394043,53.194923400878906,19.347965240478516,32.225914001464844,26.103458404541016,9.932458877563477,83.1175537109375,2.236879587173462,7.377797603607178,3.874659776687622,8.702384948730469,5.917759895324707,1.2622385025024414,18.633012771606445,32.266456604003906,115.95094299316406,107.34481811523438,5.063572883605957,131.162353515625,31.999765396118164,265.77716064453125,52.34117889404297,3.7151756286621094,53.42475891113281,48.77842712402344,28.639806747436523,59.18503952026367,51.924503326416016,23.487991333007812,18.108753204345703,121.17609405517578,21.474929809570312
2015-02-02,85.181884765625,10.857605934143066,54.86896896362305,59.6248664855957,39.17033386230469,87.73477935791016,8.0,81.2522201538086,46.19501495361328,93.33953857421875,4.132286548614502,60.098690032958984,42.4808464050293,26.208406448364258,11.55484676361084,53.312217712402344,19.77167320251465,32.54582214355469,26.470918655395508,10.10791015625,81.85069274902344,2.212310314178467,7.471879482269287,3.834193468093872,8.604694366455078,5.981621742248535,1.2457194328308105,18.622318267822266,32.55912780761719,115.7893295288086,109.48568725585938,5.148712158203125,130.04905700683594,32.4650993347168,258.6562194824219,52.11127471923828,3.6995904445648193,53.470367431640625,49.48657989501953,28.42083168029785,60.36238098144531,52.07950210571289,24.262310028076172,18.350893020629883,124.28002166748047,21.179643630981445
2015-02-03,85.77288055419922,10.807122230529785,56.236480712890625,59.6248664855957,39.483734130859375,88.47105407714844,7.920000076293945,80.68876647949219,45.99007797241211,93.77349853515625,4.2924699783325195,61.28050231933594,42.466529846191406,26.88034439086914,11.710280418395996,53.4842414855957,20.412853240966797,33.161590576171875,26.71135902404785,10.198884963989258,81.54866027832031,2.271498918533325,7.7491655349731445,3.872762680053711,8.752973556518555,6.1332902908325195,1.2826443910598755,18.96809959411621,32.93600082397461,116.75890350341797,109.99827575683594,5.2204084396362305,128.4409637451172,33.62843322753906,255.029296875,52.24391555786133,3.8697657585144043,53.10552215576172,49.84066390991211,29.285388946533203,61.100608825683594,53.24199676513672,24.923076629638672,19.28487205505371,127.01516723632812,21.135149002075195
2015-02-04,86.08808135986328,10.834049224853516,56.680477142333984,60.04661560058594,39.80966567993164,88.11764526367188,7.949999809265137,80.48306274414062,46.09823989868164,93.80966186523438,4.414228916168213,61.482261657714844,42.23744583129883,27.102474212646484,11.663095474243164,53.64845657348633,20.345359802246094,33.247589111328125,26.79755401611328,10.260616302490234,80.9446029663086,2.2536303997039795,7.640233516693115,3.8499999046325684,8.766059875488281,5.997588157653809,1.2709838151931763,18.87185287475586,33.128448486328125,126.25321960449219,109.66658782958984,5.06805419921875,130.2552490234375,34.10622024536133,262.8138732910156,52.977882385253906,3.852311372756958,53.15764236450195,50.24531936645508,29.26273536682129,60.80149841308594,52.9320068359375,24.649477005004883,19.146503448486328,128.02932739257812,21.244365692138672
