Date,ALD.AX,ALL.AX,ANZ.AX,APA.AX,ASX.AX,AZJ.AX,BHP.AX,BSL.AX,BXB.AX,CAR.AX,CBA.AX,CPU.AX,CSL.AX,FMG.AX,GMG.AX,IAG.AX,IGO.AX,ILU.AX,JHX.AX,LYC.AX,MIN.AX,MQG.AX,NAB.AX,NST.AX,NWS.AX,ORG.AX,ORI.AX,QAN.AX,QBE.AX,REA.AX,RIO.AX,RMD.AX,S32.AX,SCG.AX,SEK.AX,SHL.AX,STO.AX,TCL.AX,TLS.AX,TWE.AX,WBC.AX,WDS.AX,WES.AX,WOW.AX,XRO.AX
2019-02-07,20.03663444519043,23.007343292236328,18.27993392944336,6.35692024230957,51.93985366821289,2.9818906784057617,19.356666564941406,10.215509414672852,9.03109359741211,9.726305961608887,55.254573822021484,14.686863899230957,173.8018035888672,2.661451816558838,10.789713859558105,5.987795829772949,3.811152219772339,3.689082384109497,15.959080696105957,1.6718590259552002,14.345906257629395,95.67203521728516,17.78189468383789,6.998879432678223,17.3715763092041,5.252017498016357,15.393169403076172,5.067754745483398,8.674867630004883,71.75048065185547,53.94937515258789,13.014659881591797,2.8373067378997803,2.8192436695098877,15.416176795959473,18.540924072265625,5.025284767150879,9.396944046020508,2.2840933799743652,13.61510944366455,18.946197509765625,21.548931121826172,24.26706314086914,20.23943328857422,46.220001220703125
2019-02-08,19.905344009399414,22.370777130126953,18.300352096557617,6.27585506439209,51.94758987426758,2.9618330001831055,19.065261840820312,9.77525520324707,8.950743675231934,9.57654857635498,55.76936721801758,14.735016822814941,175.54342651367188,2.61810564994812,10.89842700958252,5.95632266998291,3.786350965499878,3.6043224334716797,15.591448783874512,1.617609977722168,14.202446937561035,94.49061584472656,17.653501510620117,7.142575263977051,17.845685958862305,5.096924304962158,15.478167533874512,5.005519866943359,8.705849647521973,68.17859649658203,52.995601654052734,13.216660499572754,2.7912964820861816,2.833063840866089,15.128267288208008,18.548749923706055,4.805806636810303,9.442560195922852,2.3198940753936768,13.210376739501953,18.88276481628418,21.188955307006836,24.172698974609375,20.414257049560547,45.900001525878906
2019-02-11,19.861576080322266,22.27074432373047,18.062158584594727,6.35692024230957,52.10218048095703,2.9685192108154297,19.448402404785156,9.612197875976562,8.998952865600586,9.434674263000488,55.07551574707031,14.686863899230957,172.61964416503906,2.709132432937622,10.871249198913574,5.979928493499756,3.8028838634490967,3.5801055431365967,15.864815711975098,1.6225420236587524,14.556875228881836,94.80928802490234,17.368194580078125,7.446875095367432,16.82159996032715,5.089874744415283,15.248673439025879,5.023301124572754,8.705849647521973,66.91741180419922,53.94937515258789,13.14932632446289,2.8373067378997803,2.860703229904175,15.041025161743164,18.39998435974121,4.805806636810303,9.47297191619873,2.3055741786956787,13.33179759979248,18.593778610229492,21.350318908691406,24.10736083984375,20.373912811279297,45.97999954223633
2019-02-12,20.182512283325195,22.679960250854492,18.007713317871094,6.397454261779785,52.751426696777344,3.0353775024414062,19.577913284301758,9.970922470092773,9.023056030273438,9.600194931030273,54.709930419921875,14.285584449768066,174.78538513183594,2.7047972679138184,10.889368057250977,6.027894973754883,3.852487564086914,3.6931190490722656,16.07219886779785,1.612678050994873,14.514684677124023,96.84569549560547,17.268335342407227,7.5821213722229,16.887977600097656,5.202670097351074,15.469669342041016,4.934393882751465,8.744575500488281,69.93692016601562,53.84406280517578,13.312851905822754,2.8296382427215576,2.8399734497070312,15.163166046142578,18.407814025878906,4.896625518798828,9.290505409240723,2.3127341270446777,13.6555814743042,18.466907501220703,21.47445297241211,24.056550979614258,20.420982360839844,46.75
2019-02-13,20.058517456054688,23.116464614868164,18.1234073638916,6.41096305847168,52.85189437866211,3.0754928588867188,19.469987869262695,10.068758964538574,9.063230514526367,9.079987525939941,54.617897033691406,15.128273963928223,167.92718505859375,2.6874592304229736,10.871249198913574,6.011906147003174,3.86902117729187,3.7698071002960205,16.449260711669922,1.6324050426483154,14.303711891174316,98.15924835205078,17.396726608276367,8.148452758789062,16.91642189025879,5.153321266174316,15.418667793273926,5.103318691253662,8.79879379272461,69.82645416259766,53.28232192993164,13.332088470458984,2.8143017292022705,2.812136173248291,15.154443740844727,18.517433166503906,4.995012283325195,9.244890213012695,2.2984137535095215,13.598919868469238,18.593778610229492,21.635822296142578,24.10010528564453,20.259607315063477,47.72999954223633
2019-02-14,20.270042419433594,22.743621826171875,18.062158584594727,6.248832702636719,53.37748336791992,3.0353775024414062,19.788373947143555,9.913853645324707,9.055195808410645,8.969640731811523,54.142356872558594,14.983814239501953,169.01007080078125,2.7394747734069824,11.33327865600586,5.987921714782715,3.9354424476623535,3.7859511375427246,16.260730743408203,1.617609977722168,14.52311897277832,97.50636291503906,17.282602310180664,8.114643096923828,16.783674240112305,5.244968414306641,15.35916805267334,5.067754745483398,8.698104858398438,69.96454620361328,53.77384567260742,13.47637939453125,2.9139907360076904,2.812136173248291,14.596071243286133,18.548749923706055,5.040421009063721,9.267698287963867,2.2482926845550537,13.679862976074219,18.459856033325195,22.05165672302246,24.158178329467773,20.037710189819336,48.599998474121094
2019-02-15,20.466983795166016,22.51627540588379,18.24590492248535,6.228565216064453,52.43452453613281,3.0888640880584717,19.680442810058594,9.881241798400879,9.03109359741211,9.474081039428711,54.31109619140625,14.64673900604248,166.94357299804688,2.717801570892334,11.632238388061523,5.979928493499756,3.9354424476623535,3.745589017868042,16.49639320373535,1.8099479675292969,14.767844200134277,96.55035400390625,17.275470733642578,8.24988842010498,16.878494262695312,5.287265777587891,15.469669342041016,5.094427585601807,8.705849647521973,71.82412719726562,53.422752380371094,13.45713996887207,2.921658992767334,2.8263392448425293,14.953779220581055,18.533092498779297,5.078261852264404,9.260095596313477,2.276932954788208,13.105149269104004,18.495098114013672,22.380603790283203,24.172698974609375,20.192367553710938,48.310001373291016
2019-02-18,20.590980529785156,22.56174659729004,18.19826889038086,6.26909875869751,52.32632064819336,3.095550537109375,19.96645164489746,9.938312530517578,8.894499778747559,9.615958213806152,54.43381118774414,14.510303497314453,168.784423828125,2.7611477375030518,11.695651054382324,5.9399542808532715,3.985258102416992,3.7940244674682617,16.70377540588379,1.7902209758758545,14.885986328125,97.00115203857422,17.275470733642578,8.224526405334473,17.29571533203125,5.407110691070557,15.478167533874512,5.094427585601807,8.767812728881836,72.43172454833984,54.18342971801758,13.485995292663574,2.9523327350616455,2.833440065383911,14.657146453857422,18.517433166503906,5.138808727264404,9.260095596313477,2.2984137535095215,12.546619415283203,18.523292541503906,22.89573860168457,24.288843154907227,20.33356475830078,48.66999816894531
2019-02-19,20.60556411743164,22.616308212280273,18.613412857055664,6.350164890289307,52.967838287353516,3.1222939491271973,19.971843719482422,9.913853645324707,9.15161418914795,9.797242164611816,54.97071838378906,14.680821418762207,166.0411376953125,2.752478837966919,11.650354385375977,5.971932888031006,3.976954936981201,3.822277545928955,16.647216796875,1.7556990385055542,14.835354804992676,98.05821990966797,17.56077766418457,8.080832481384277,17.333646774291992,5.400060653686523,15.418667793273926,5.121099948883057,8.8297758102417,72.0450668334961,54.13662338256836,13.6206636428833,2.983006000518799,2.8476431369781494,14.822909355163574,18.407814025878906,5.199353218078613,9.305710792541504,2.327054500579834,12.125702857971191,18.762941360473633,22.970216751098633,24.143661499023438,20.340293884277344,48.33000183105469
2019-02-20,20.27733612060547,22.407150268554688,18.558971405029297,6.336654186248779,53.09151077270508,3.115607976913452,20.473705291748047,9.913853645324707,9.103405952453613,9.781478881835938,54.963043212890625,14.623980522155762,167.25938415527344,2.899855375289917,11.58694076538086,5.8200364112854,4.026772499084473,3.8666749000549316,16.76976203918457,1.7211769819259644,14.987256050109863,97.9338607788086,17.50371551513672,8.368224143981934,17.23882293701172,5.350712776184082,15.342167854309082,5.032192230224609,8.752320289611816,71.28096771240234,55.55265426635742,13.409043312072754,2.998342752456665,2.7482240200042725,14.962502479553223,19.026371002197266,5.252330780029297,9.320918083190918,2.2912540435791016,11.915242195129395,18.621973037719727,23.150205612182617,23.751672744750977,19.29134178161621,48.290000915527344
2019-02-21,20.182512283325195,23.27106285095215,18.899248123168945,6.546072959899902,53.72529220581055,3.115607976913452,20.425138473510742,9.930160522460938,9.320344924926758,9.742070198059082,56.06752014160156,14.599621772766113,167.39476013183594,2.7784860134124756,11.541643142700195,5.844020366668701,4.026772499084473,3.810168504714966,16.798038482666016,1.6965179443359375,14.21088695526123,99.46503448486328,17.62497329711914,8.097737312316895,17.333646774291992,5.400060653686523,15.11267375946045,5.129990577697754,8.860755920410156,71.57557678222656,55.40635299682617,13.466758728027344,2.9676690101623535,2.726919651031494,14.866536140441895,19.245607376098633,5.275035381317139,9.427353858947754,2.3055741786956787,11.99618911743164,18.868667602539062,23.001249313354492,25.384965896606445,19.062725067138672,47.81999969482422
2019-02-22,19.722991943359375,23.580251693725586,19.021751403808594,6.62714147567749,54.33589172363281,3.1222939491271973,20.33879852294922,10.068758964538574,9.320344924926758,10.07310962677002,56.642765045166016,14.323541641235352,168.29714965820312,2.7394747734069824,11.668475151062012,5.89998197555542,4.043376922607422,3.810168504714966,16.977144241333008,1.711313009262085,14.151813507080078,99.20853424072266,17.610706329345703,8.15690803527832,17.51380729675293,5.37891149520874,15.129672050476074,5.121099948883057,8.891738891601562,73.93226623535156,55.41221237182617,13.582184791564941,2.9369957447052,2.790832042694092,14.849085807800293,19.198625564575195,5.305307865142822,9.541394233703613,2.3198940753936768,12.085227966308594,18.868667602539062,22.821678161621094,25.5301456451416,19.26443862915039,48.720001220703125
2019-02-25,20.138751983642578,23.36199951171875,19.06938934326172,6.620384693145752,54.853736877441406,3.1318891048431396,20.52227020263672,10.704680442810059,9.585492134094238,10.175576210021973,56.5737419128418,14.323541641235352,170.63436889648438,2.7958250045776367,11.722831726074219,5.8759989738464355,4.109797954559326,3.753662347793579,17.127967834472656,1.7310400009155273,13.940844535827637,99.94693756103516,17.632104873657227,7.903324127197266,17.580183029174805,5.223818302154541,15.027676582336426,5.058864593505859,9.263518333435059,73.3246841430664,55.663822174072266,13.678380012512207,3.0136797428131104,2.7553255558013916,14.945053100585938,19.010711669921875,5.335580825805664,9.503381729125977,2.2984137535095215,12.295687675476074,18.88981056213379,22.988780975341797,25.566438674926758,19.358579635620117,49.04999923706055
2019-02-26,21.07967758178711,22.779998779296875,18.844804763793945,6.620384693145752,53.230628967285156,3.0907695293426514,20.263246536254883,10.900345802307129,9.376588821411133,10.025819778442383,56.10586929321289,13.990626335144043,168.97396850585938,2.808828592300415,11.668475151062012,5.836025714874268,4.076586723327637,3.6931190490722656,17.127967834472656,1.7754260301589966,13.518908500671387,98.90541076660156,17.54651641845703,7.894870758056641,17.485363006591797,5.146271705627441,14.951181411743164,4.987738132476807,9.340972900390625,72.63423919677734,55.33028793334961,13.649519920349121,2.983006000518799,2.7411224842071533,15.128267288208008,18.63488006591797,5.2637128829956055,9.495779037475586,2.269773483276367,12.271404266357422,18.69950294494629,22.943790435791016,25.166244506835938,19.230825424194336,47.95000076293945
2019-02-27,21.006736755371094,22.907312393188477,18.94688606262207,6.681184768676758,53.49341583251953,3.104475736618042,20.333396911621094,11.022640228271484,9.408726692199707,10.057348251342773,56.4893684387207,13.998747825622559,169.59658813476562,2.7698171138763428,11.614115715026855,5.828031539916992,4.126403331756592,3.7496252059936523,16.948863983154297,1.770493984222412,13.080090522766113,99.14634704589844,17.696298599243164,7.928682327270508,17.570703506469727,5.18856954574585,15.087176322937012,5.103318691253662,9.387444496154785,73.10374450683594,55.65797805786133,13.505234718322754,3.0290169715881348,2.726919651031494,16.375869750976562,18.78364372253418,5.33267068862915,9.434957504272461,2.2991552352905273,12.417108535766602,18.8193302154541,23.175159454345703,25.273990631103516,19.4863338470459,47.33000183105469
