Date,ABG.JO,AGL.JO,ANG.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,IMP.JO,INL.JO,INP.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RMH.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO,WHL.JO
2016-01-11,12561.939453125,5729.744140625,13702.537109375,28462.94921875,88010.765625,8626.45703125,8328.2138671875,48914.21875,11615.099609375,4161.41015625,3779.308349609375,5445.52783203125,1898.59423828125,2184.323486328125,2827.696044921875,5812.87060546875,5456.99658203125,32425.904296875,18722.271484375,12363.7880859375,16837.712890625,24129.212890625,17719.931640625,16362.103515625,74.74742889404297,9939.25390625,12736.1455078125,5195.93359375,39337.03125,14574.009765625,8995.556640625
2016-01-12,12710.8955078125,5593.20458984375,12941.228515625,28462.94921875,87558.078125,8637.79296875,8480.8671875,47905.98828125,11753.947265625,4143.62646484375,3929.486328125,5219.13037109375,1752.6253662109375,2265.554443359375,2796.786376953125,5852.36279296875,5460.6923828125,32800.5234375,19324.0625,12177.634765625,16986.720703125,24345.02734375,17859.44140625,16807.5859375,76.98887634277344,10038.6474609375,13163.9736328125,5377.94970703125,39575.46484375,14498.453125,9314.3359375
2016-01-13,13092.22265625,5582.4765625,12927.2421875,28389.04296875,87458.5703125,8850.228515625,8663.455078125,47915.96875,11961.7138671875,4184.13427734375,4089.609130859375,5046.58935546875,1752.6253662109375,2288.33935546875,2741.947509765625,5989.72998046875,5543.05517578125,33075.4765625,19229.40625,12553.9248046875,17248.9765625,23760.392578125,17859.44140625,17021.5546875,78.15377807617188,10174.814453125,13553.908203125,5551.0146484375,39503.63671875,14614.7734375,9314.3359375
2016-01-14,12934.3291015625,5680.0029296875,12988.1845703125,27496.203125,85865.625,8642.3837890625,8663.455078125,47217.1875,11603.1142578125,4119.9150390625,4077.67529296875,5066.53515625,1784.6181640625,2242.77001953125,2661.18505859375,5924.47998046875,5437.46240234375,31934.072265625,19030.138671875,12059.173828125,17176.45703125,22988.087890625,17955.0,16696.740234375,76.67913055419922,10039.640625,13593.7978515625,5445.5849609375,38060.0546875,14462.6591796875,9314.3359375
2016-01-15,12636.419921875,5562.970703125,13069.1123046875,26315.7421875,84690.546875,8344.9169921875,8331.2041015625,45869.55859375,11120.6494140625,4161.41015625,3878.763671875,5237.08203125,1795.6162109375,2159.557861328125,2492.679931640625,5818.59375,5384.666015625,31218.775390625,15638.591796875,11725.69140625,16688.708984375,22850.158203125,17790.64453125,16145.328125,74.90965270996094,9860.7333984375,12964.5224609375,5246.65869140625,37639.04296875,14238.962890625,9011.4931640625
2016-01-18,12780.4072265625,5411.80322265625,13068.1123046875,26442.578125,86013.8515625,8394.85546875,7963.6552734375,44596.7890625,11206.552734375,4243.41357421875,3878.763671875,5421.591796875,1770.62158203125,2139.74560546875,2554.49853515625,5740.75390625,5303.888671875,31563.828125,15797.0087890625,11995.4638671875,16539.701171875,22762.224609375,17286.10546875,16079.3837890625,74.4672622680664,9904.4677734375,12813.9326171875,5312.30322265625,36214.41796875,14212.119140625,8826.2021484375
2016-01-19,12860.845703125,5619.53662109375,12676.46875,26385.650390625,85989.9765625,8772.7607421875,8227.11328125,47117.3671875,11700.00390625,4396.5517578125,3978.21875,5117.400390625,1865.6014404296875,2169.464599609375,2590.392822265625,5880.98046875,5398.39208984375,31885.873046875,15302.82421875,11950.6689453125,16986.720703125,23938.525390625,16903.880859375,16733.92578125,78.52239227294922,9992.9267578125,12836.8681640625,5433.6484375,37695.9140625,14230.0166015625,8965.669921875
2016-01-20,12554.98828125,5198.2177734375,13315.88671875,25621.646484375,84573.125,8697.716796875,8183.20263671875,45919.46484375,11602.1142578125,4252.30615234375,3938.43701171875,5178.23876953125,1773.620849609375,2154.605224609375,2343.11865234375,5617.69482421875,5183.5126953125,30987.65234375,14745.8681640625,11716.732421875,16767.18359375,22348.05859375,16693.654296875,16253.3662109375,76.10411834716797,9851.7890625,12576.58203125,5356.06787109375,35984.95703125,14089.8349609375,8647.88671875
2016-01-21,12187.5634765625,5344.5087890625,13096.087890625,25962.20703125,83362.2421875,8571.9287109375,8543.4638671875,45220.6953125,11253.5029296875,4470.650390625,3985.181640625,5023.6484375,1792.616943359375,2151.633056640625,2434.849609375,5609.11181640625,5167.6748046875,30743.375,14735.9033203125,11211.0302734375,16465.19921875,22322.556640625,16473.875,15992.3916015625,74.05438995361328,9790.166015625,13130.0673828125,5261.57861328125,36713.23046875,13949.65234375,8847.1259765625
2016-01-22,12708.9091796875,5485.92431640625,13010.166015625,26027.1171875,84832.8125,8941.4658203125,8416.7236328125,45520.1640625,11926.7529296875,4575.37744140625,4022.97412109375,4848.11669921875,1956.58154296875,2179.37060546875,2602.357177734375,5781.39013671875,5333.9814453125,31826.720703125,14945.134765625,12243.337890625,17085.06640625,23513.5546875,16497.76953125,16749.361328125,74.98340606689453,10168.8515625,13362.4306640625,5485.3701171875,39482.69140625,14106.7353515625,9104.140625
2016-01-25,12646.349609375,5285.01708984375,13477.7412109375,25447.875,84736.2890625,9045.3876953125,8382.794921875,45021.046875,11996.67578125,4771.98779296875,4040.876220703125,5166.27001953125,1906.5926513671875,2179.37060546875,2492.679931640625,5683.517578125,5197.76904296875,30808.001953125,14576.4873046875,12431.4814453125,16887.384765625,22862.71875,16591.408203125,16483.470703125,74.89494323730469,9889.5576171875,13213.841796875,5378.9443359375,38798.30859375,14357.271484375,9065.2900390625
2016-01-26,12810.197265625,5637.09228515625,14736.595703125,25914.265625,85200.96875,9131.765625,8348.8642578125,43623.5,12009.6630859375,5025.90087890625,4113.47998046875,5844.46875,2004.5712890625,2164.51171875,2648.22265625,5654.32763671875,5207.27197265625,29860.484375,14471.873046875,12196.5517578125,17135.732421875,23208.044921875,16452.853515625,16307.3837890625,76.26625061035156,10184.751953125,13212.8427734375,5275.5029296875,40094.2421875,14167.3828125,8897.9296875
2016-01-27,13052.5009765625,5656.59814453125,14465.8408203125,26151.953125,86444.671875,9338.8037109375,8521.509765625,43917.98046875,12371.26171875,5354.90087890625,4027.947021484375,5824.5205078125,2132.544189453125,2179.37060546875,2714.029296875,5648.6044921875,5240.0048828125,29719.1796875,14801.662109375,12528.0419921875,17384.076171875,23490.818359375,16148.9892578125,16446.986328125,76.67913055419922,10316.9453125,13350.466796875,5346.12158203125,40528.21875,14117.6728515625,8955.70703125
2016-01-28,13604.6298828125,6329.53759765625,13188.0029296875,25965.201171875,87082.421875,9580.9306640625,8474.6044921875,45220.6953125,12781.8046875,5433.93994140625,4196.0263671875,5450.51416015625,2132.544189453125,2206.117919921875,2979.2509765625,5759.06884765625,5275.3759765625,28898.7265625,15401.4609375,12971.0283203125,18178.76953125,24319.90234375,16053.431640625,17089.607421875,78.5814437866211,10635.0009765625,13885.0009765625,5593.78369140625,42399.796875,14391.0771484375,8967.6630859375
2016-01-29,14295.78515625,6144.234375,13510.7119140625,26865.02734375,86971.015625,9845.4658203125,8672.201171875,48015.7890625,12835.7451171875,5997.09423828125,4447.64990234375,5315.87255859375,2060.5595703125,2257.63037109375,3278.3720703125,5872.96875,5385.19482421875,28370.751953125,16262.298828125,13886.86328125,18619.83203125,25073.62109375,16364.9443359375,17595.41796875,83.01997375488281,11152.8349609375,14547.189453125,5768.8388671875,41701.44140625,14439.79296875,9314.3359375
2016-02-01,14150.80078125,6074.015625,14072.2001953125,26059.078125,87886.4296875,9759.626953125,8892.748046875,46814.890625,12802.7802734375,6219.39208984375,4424.77392578125,5845.4658203125,1969.5792236328125,2290.320556640625,3362.12646484375,5821.4560546875,5297.5537109375,29015.93359375,15742.2080078125,12642.5234375,18425.130859375,24784.193359375,17200.103515625,17297.259765625,82.09095001220703,11016.6669921875,14360.7001953125,5695.23681640625,40875.40234375,14702.2646484375,9238.6240234375
2016-02-02,13585.7626953125,5653.6708984375,13707.5302734375,25067.3671875,88428.6484375,9602.529296875,8657.232421875,45308.53515625,12110.548828125,5898.29638671875,4167.18505859375,5558.2294921875,1919.5897216796875,2217.014892578125,3240.4833984375,5603.38818359375,5189.84912109375,28754.13671875,14913.25390625,12509.1279296875,17781.419921875,24218.40625,17200.103515625,16837.046875,77.85883331298828,10416.3388671875,13854.0859375,5300.36962890625,39153.47265625,14322.4765625,9042.3779296875
2016-02-03,13653.2880859375,6171.54248046875,14601.7197265625,24767.7578125,89561.9765625,9806.8642578125,8697.1484375,45320.515625,12486.1318359375,5992.1552734375,4165.1953125,5844.46875,2012.5699462890625,2253.66748046875,3190.6298828125,5654.8994140625,5226.80615234375,29137.5234375,14641.251953125,12679.35546875,17824.140625,23993.291015625,17388.349609375,16979.4609375,78.15377807617188,10386.5224609375,14011.6533203125,5362.03564453125,39861.79296875,14762.9111328125,9065.2900390625
2016-02-04,14231.2353515625,7226.7919921875,16161.298828125,25395.943359375,86224.78125,9945.3369140625,9230.0556640625,46917.72265625,13027.53125,7117.47412109375,4415.82373046875,6427.9169921875,2186.5322265625,2318.057861328125,3788.873046875,5835.1923828125,5346.12451171875,29170.388671875,15292.859375,13814.1962890625,18624.794921875,24251.6875,17295.65625,17538.591796875,82.72502899169922,10822.853515625,14758.611328125,5581.8486328125,42147.390625,15061.169921875,9612.1953125
2016-02-05,14448.7138671875,8069.42822265625,15505.8974609375,25132.28515625,86310.3515625,9749.9091796875,9041.4423828125,49366.41796875,12898.6728515625,7165.8857421875,4532.18701171875,6183.56689453125,2345.498291015625,2302.207763671875,3724.0634765625,5902.73095703125,5403.67333984375,29712.611328125,15096.58203125,14052.1142578125,19000.291015625,24320.654296875,17112.19140625,17460.015625,84.12590026855469,10953.056640625,14493.3359375,5545.046875,41466.99609375,15110.87890625,9381.0830078125
2016-02-08,14234.216796875,8241.0771484375,17504.078125,24907.57421875,86117.328125,9792.01953125,8892.748046875,50211.94140625,12756.83203125,6987.05908203125,4425.76953125,6881.71142578125,2352.497314453125,2269.51708984375,3924.474853515625,5766.50927734375,5290.16162109375,29351.130859375,15090.603515625,13931.66015625,18476.78515625,23239.578125,16855.146484375,17257.9765625,83.19688415527344,10875.53125,14371.671875,5397.8427734375,40994.12109375,15105.9072265625,9314.3359375
2016-02-09,13865.8017578125,7861.69482421875,17243.314453125,24863.63671875,85863.640625,9526.9501953125,8793.9501953125,48315.265625,12298.3427734375,6619.5283203125,4367.09033203125,6657.30810546875,2194.531494140625,2230.883544921875,3518.6669921875,5523.25732421875,5050.46826171875,28917.3515625,14694.056640625,14074.013671875,18246.3203125,21775.986328125,16722.322265625,16702.357421875,82.031982421875,10823.845703125,14307.845703125,5272.51953125,40863.421875,15038.302734375,9214.71484375
2016-02-10,14299.7568359375,7337.97216796875,16485.001953125,24407.228515625,84354.234375,9684.31640625,8981.5654296875,48435.05078125,12504.1123046875,6125.53369140625,4364.1064453125,6203.51513671875,2085.55419921875,2276.45166015625,3156.729736328125,5564.46630859375,5134.9404296875,29622.7890625,15325.736328125,14135.7353515625,18402.27734375,22265.1484375,16804.501953125,16818.111328125,82.50382995605469,11033.5654296875,14620.98828125,5346.12158203125,39177.4140625,15062.162109375,9293.4140625
2016-02-11,13966.0986328125,7002.47802734375,17720.880859375,23771.0546875,83072.6953125,9711.3095703125,8787.9599609375,48258.3671875,12296.3447265625,6125.53369140625,4300.4541015625,6901.65771484375,2001.5723876953125,2303.19873046875,3290.337158203125,5375.015625,4936.42822265625,29514.34765625,14945.134765625,13333.3818359375,18023.806640625,21254.7890625,16722.322265625,16531.876953125,81.56012725830078,10789.05859375,14460.427734375,5263.56787109375,39877.7578125,14808.6416015625,8582.138671875
2016-02-12,14548.0146484375,8043.095703125,18071.55859375,25068.3671875,84649.765625,9630.0595703125,8931.66796875,48474.98828125,12834.7451171875,6742.03857421875,4415.82373046875,6931.578125,2196.53076171875,2337.870361328125,3515.675537109375,5556.4541015625,5094.81689453125,30333.69921875,15393.4873046875,13847.0458984375,18243.33984375,21857.767578125,17008.994140625,16773.91015625,81.70753479003906,11060.400390625,14587.080078125,5331.20263671875,40773.63671875,14863.3232421875,8611.02734375
2016-02-15,15586.736328125,8708.234375,17184.3671875,26227.859375,86138.2265625,9852.482421875,9280.9541015625,50411.58984375,12861.7138671875,6917.89990234375,4671.423828125,6781.97607421875,2306.507080078125,2391.364501953125,3539.605224609375,5945.08642578125,5426.37548828125,31471.81640625,16105.875,14513.01953125,19303.271484375,22485.86328125,17200.103515625,17581.39453125,87.6944580078125,11686.57421875,14822.4384765625,5545.046875,42880.65625,14872.271484375,8879.00390625
2016-02-16,14995.8759765625,8676.0517578125,17386.185546875,26290.775390625,85798.9453125,9816.8525390625,9270.97265625,50196.97265625,12166.4853515625,7014.72265625,4528.20751953125,6582.5068359375,2343.498779296875,2396.317626953125,3340.19091796875,5809.4365234375,5316.03125,31381.994140625,15917.5654296875,14832.56640625,19044.001953125,22485.86328125,17481.994140625,17424.94140625,85.24662780761719,11625.9462890625,14587.080078125,5499.29443359375,42750.96484375,15111.8740234375,8656.853515625
2016-02-17,14989.9189453125,9495.2822265625,16754.755859375,26476.53515625,85962.1171875,9906.470703125,9424.6552734375,49612.9921875,11532.1904296875,7157.9814453125,4611.75244140625,6552.58642578125,2618.43994140625,2465.6611328125,3451.86279296875,5927.91455078125,5444.3251953125,31930.783203125,16364.921875,15131.2080078125,19211.8828125,22911.83984375,17246.927734375,17594.716796875,85.68900299072266,11513.6298828125,15098.6796875,5639.537109375,43596.96484375,15211.294921875,8811.263671875
2016-02-18,15634.40234375,9419.2109375,15808.6201171875,27393.33984375,83568.1953125,9830.0771484375,9232.05078125,49612.9921875,12346.2880859375,7436.59423828125,4731.09716796875,5584.16015625,2601.444091796875,2467.64208984375,3409.98583984375,6064.1357421875,5541.470703125,31595.59765625,16220.4541015625,15300.4384765625,19817.833984375,22981.3046875,16981.28515625,17410.2109375,89.0215835571289,11948.9716796875,15058.7880859375,5743.9736328125,44125.7109375,15285.8583984375,8828.1982421875
2016-02-19,15032.619140625,9354.841796875,16989.55078125,26409.623046875,83319.453125,9627.3603515625,9231.0537109375,48065.703125,12227.419921875,7162.92138671875,4598.8212890625,6143.6728515625,2578.448486328125,2446.8388671875,3417.96240234375,5939.3623046875,5422.1513671875,31381.994140625,15924.5400390625,12542.9765625,19188.04296875,22862.71875,16357.3017578125,16912.11328125,85.14337921142578,11266.142578125,14518.2705078125,5450.55859375,43394.44921875,14992.572265625,8467.5751953125
2016-02-22,15253.07421875,9981.9453125,17021.51953125,26378.66015625,82879.6875,9636.5390625,9161.197265625,48416.09375,11875.8095703125,7133.28173828125,4559.0380859375,5809.5615234375,2780.40576171875,2455.75439453125,3390.044189453125,5923.90771484375,5411.5927734375,31270.255859375,16240.380859375,12766.955078125,18996.318359375,23231.916015625,16430.8828125,17152.744140625,85.8953857421875,11327.767578125,14430.5087890625,5532.11767578125,43596.96484375,15012.4521484375,8520.373046875
2016-02-23,14653.279296875,9786.8896484375,18033.595703125,28862.427734375,81682.7265625,9447.5830078125,9123.275390625,47416.83984375,11936.7451171875,7077.95361328125,4493.39892578125,5984.09765625,2797.40234375,2468.6328125,3390.044189453125,5817.44921875,5324.47802734375,30265.783203125,15946.4609375,12732.1142578125,18377.447265625,22787.34765625,16430.8828125,17000.517578125,84.02265930175781,10808.935546875,15061.783203125,5321.25634765625,42250.1484375,15044.2685546875,8282.2861328125
2016-02-24,14498.3642578125,8688.7265625,19846.9453125,27941.625,82679.6796875,9425.1806640625,9063.3984375,46917.72265625,11936.7451171875,6915.92333984375,4405.87841796875,6695.20703125,2510.463134765625,2375.51416015625,3312.272705078125,5695.537109375,5191.9609375,30178.154296875,15443.306640625,12846.59375,18248.310546875,22797.14453125,16521.65625,16490.48828125,81.89923858642578,10828.814453125,14859.3359375,5194.93896484375,40980.1484375,14913.033203125,8237.4580078125
2016-02-25,14683.0693359375,9280.720703125,19669.109375,28193.298828125,83214.984375,9557.98828125,9236.04296875,47210.203125,11512.21484375,6915.92333984375,4503.34423828125,6668.27880859375,2601.444091796875,2375.51416015625,3340.19091796875,5781.39013671875,5290.16162109375,30550.587890625,16108.8662109375,12791.84375,18581.08984375,22486.994140625,16478.658203125,16523.45703125,85.33506774902344,10861.615234375,15674.1064453125,5350.10009765625,41501.9140625,15192.40625,8367.958984375
2016-02-26,14382.1796875,9720.5693359375,19749.033203125,28313.140625,86345.1796875,9738.8427734375,9151.216796875,47816.13671875,11886.796875,6915.92333984375,4515.27978515625,6709.169921875,2790.403564453125,2401.27001953125,3090.9228515625,5953.0986328125,5512.431640625,30975.603515625,16439.650390625,13040.7109375,18476.78515625,23365.19921875,16737.611328125,16710.7734375,85.0990982055664,10943.1181640625,15667.125,5268.54052734375,43321.62109375,15116.845703125,8367.958984375
2016-02-29,13505.3271484375,10138.9638671875,20407.43359375,28082.443359375,85666.609375,9644.3671875,9231.0537109375,47317.01953125,11394.3447265625,7133.28173828125,4408.86083984375,6537.62646484375,2919.375732421875,2396.317626953125,3336.202392578125,5897.00830078125,5444.3251953125,30860.58203125,16424.703125,13319.4462890625,18094.33984375,23676.734375,16894.328125,16913.51953125,84.42084503173828,10852.6708984375,15381.9052734375,5321.25634765625,42613.29296875,14943.8515625,8049.4580078125
2016-03-01,13792.314453125,10517.3701171875,20131.68359375,28771.546875,86443.671875,9898.640625,9555.388671875,49912.46484375,11396.3427734375,7236.03125,4624.6796875,6587.4931640625,2789.40380859375,2413.1572265625,3650.280029296875,6129.95751953125,5638.6142578125,31226.447265625,16970.697265625,13671.84375,18462.875,24240.892578125,16951.658203125,17304.275390625,86.23461151123047,11116.0634765625,15946.359375,5586.82275390625,43417.390625,14803.671875,8120.19921875
2016-03-02,14341.466796875,10831.41015625,19503.26171875,29595.47265625,86591.9375,9571.486328125,9776.9326171875,51497.6953125,11175.58984375,7031.5185546875,4680.375,6083.83251953125,2883.38330078125,2409.195068359375,3813.7998046875,6141.4033203125,5596.37744140625,31514.53515625,17221.78125,13513.5634765625,18815.529296875,25111.3046875,16803.548828125,17594.716796875,88.2695541381836,11430.1396484375,16292.412109375,5559.966796875,44893.8984375,14530.2646484375,8135.14404296875
2016-03-03,14102.1435546875,11628.208984375,20201.62109375,30166.73046875,87003.8515625,9541.5244140625,9779.92578125,51926.9453125,11197.5625,7216.2734375,4773.86279296875,6233.43505859375,3199.316162109375,2413.1572265625,4387.11572265625,6262.74462890625,5717.28125,31547.396484375,17137.087890625,14098.8994140625,19167.1796875,24897.751953125,16793.9921875,17889.369140625,89.71463775634766,12149.744140625,16969.560546875,5730.0478515625,46809.3671875,14440.78515625,8334.4111328125
2016-03-04,13803.23828125,12035.875,21855.123046875,30660.0859375,88483.3984375,9156.060546875,9409.6875,52497.93359375,10987.7978515625,7212.32177734375,4801.71142578125,6722.13525390625,3279.298828125,2397.3076171875,4500.7822265625,6240.42236328125,5688.244140625,32290.076171875,17186.908203125,14145.6884765625,18923.798828125,25148.9921875,17362.5546875,17739.93359375,89.21327209472656,12125.888671875,16358.2333984375,5739.0,47718.23046875,14619.744140625,8463.9365234375
2016-03-07,13893.6044921875,12803.416015625,20980.916015625,31104.505859375,87016.828125,9156.060546875,9281.951171875,53007.0390625,11437.2978515625,8546.1064453125,4899.17626953125,6535.83447265625,3485.2548828125,2438.913818359375,4949.46484375,6318.26318359375,5718.33740234375,32226.541015625,18033.794921875,14715.1005859375,18789.697265625,24671.640625,17824.111328125,17920.232421875,91.64634704589844,12725.224609375,16765.12109375,6082.1455078125,48485.4140625,14565.060546875,8537.666015625
2016-03-08,13991.9140625,11673.0732421875,20381.458984375,30572.19921875,86528.2578125,9136.353515625,9267.9765625,53106.8671875,11367.375,8002.7119140625,4535.169921875,6480.97900390625,3254.30419921875,2398.29833984375,4855.74072265625,6194.06201171875,5672.93212890625,32006.3671875,17934.166015625,14733.0185546875,18923.798828125,24662.341796875,17776.326171875,17427.751953125,85.57103729248047,12835.5517578125,16643.453125,6156.7431640625,49133.875,14430.8447265625,8569.546875
2016-03-09,13704.92578125,11049.87109375,19841.951171875,30351.48828125,86961.09375,9350.6806640625,9335.8408203125,53521.140625,11386.3544921875,7791.28271484375,4326.314453125,5999.2451171875,3061.345458984375,2426.0361328125,4559.60986328125,6124.806640625,5622.77685546875,31905.587890625,17585.443359375,14764.8740234375,18402.27734375,23771.951171875,17508.724609375,17011.03515625,84.05213165283203,12439.96875,16970.556640625,6223.3828125,47607.48828125,14466.63671875,8606.4150390625
2016-03-10,13554.978515625,10825.5556640625,21080.826171875,30281.58203125,87259.5625,9415.1943359375,9335.8408203125,53605.98828125,11203.55859375,7884.15380859375,4345.208984375,6263.55078125,3020.354248046875,2455.75439453125,4696.20947265625,6178.607421875,5661.3173828125,31860.681640625,17394.146484375,14683.2451171875,17980.095703125,23593.447265625,17618.634765625,17728.7109375,84.15538787841797,12169.6201171875,16828.94921875,5900.12841796875,46509.08203125,14702.2646484375,8409.1396484375
2016-03-11,13535.115234375,10900.654296875,21012.8828125,30240.634765625,88401.828125,9434.087890625,9132.2548828125,53905.4609375,11237.5185546875,7902.9248046875,4352.171875,6294.46826171875,3036.350830078125,2476.5576171875,4961.43017578125,6211.80517578125,5691.41064453125,31876.01953125,16844.1640625,14437.3623046875,17285.724609375,24357.08984375,17653.994140625,17356.193359375,84.08162689208984,12125.888671875,16733.203125,5929.96826171875,46979.97265625,14773.8466796875,8369.28515625
2016-03-14,13366.30078125,11898.3603515625,20420.427734375,30829.8671875,88468.796875,9567.705078125,9181.1552734375,54322.73046875,11156.458984375,7878.22607421875,4351.17822265625,6064.0732421875,3321.290283203125,2516.182373046875,4588.5244140625,6290.79052734375,5783.8046875,32557.3515625,17262.626953125,14428.4033203125,17377.12109375,25065.958984375,17871.896484375,17485.978515625,83.68353271484375,11977.794921875,16614.083984375,6098.060546875,46190.83203125,14888.1796875,8329.4287109375
2016-03-15,13425.8857421875,10751.4365234375,20636.23046875,30859.82421875,90713.0390625,9304.5234375,9131.2587890625,54438.53125,11088.52734375,7707.30322265625,4277.5791015625,6030.16162109375,3156.325439453125,2491.41650390625,4195.67822265625,6319.98046875,5812.314453125,33792.96484375,17037.45703125,13843.064453125,17178.439453125,25287.04296875,17824.111328125,17021.5546875,82.28265380859375,11731.30078125,16387.6796875,5934.9404296875,46190.83203125,14967.7158203125,8209.8701171875
2016-03-16,13480.5,10944.5400390625,21019.87890625,30576.197265625,90566.71875,9609.8134765625,9017.4931640625,54241.8671875,11089.5263671875,7769.5478515625,4319.35107421875,6216.67333984375,3302.294189453125,2446.8388671875,4429.990234375,6336.57861328125,5847.16015625,34176.33984375,16657.84765625,14190.486328125,17284.736328125,25705.984375,18013.34375,17020.849609375,82.57759094238281,11938.037109375,16632.033203125,6107.01220703125,47201.4453125,15072.1064453125,8145.10791015625
2016-03-17,14379.2021484375,11698.4287109375,21459.48046875,30927.740234375,88849.9609375,9767.1845703125,9060.4033203125,56679.6015625,11380.2255859375,7809.06494140625,4610.755859375,6487.95947265625,3492.2529296875,2501.322265625,4748.0556640625,6396.10302734375,5866.1650390625,33769.95703125,17137.087890625,14085.9599609375,18019.83203125,26380.064453125,17920.638671875,17538.591796875,87.41431427001953,12424.0673828125,17209.505859375,6373.57177734375,47045.8203125,15335.5693359375,8399.1728515625
2016-03-18,14895.5810546875,11698.4287109375,20606.255859375,31546.93359375,87879.6328125,9986.638671875,9746.99609375,57552.06640625,12053.529296875,7269.62451171875,4763.9169921875,5685.06884765625,3548.241455078125,2526.088623046875,4706.1796875,6436.74072265625,5828.15234375,31922.01953125,18290.853515625,14533.923828125,18374.46875,27309.640625,17920.638671875,18216.28515625,88.4907455444336,13068.1318359375,17717.1640625,6628.197265625,47377.03125,15549.32421875,8843.54296875
2016-03-21,14895.5810546875,11871.052734375,20606.255859375,31546.93359375,87879.6328125,10037.1162109375,9720.0517578125,57552.06640625,12053.529296875,7269.62451171875,4763.9169921875,5685.06884765625,3548.241455078125,2526.088623046875,4706.1796875,6436.74072265625,5828.15234375,31922.01953125,18290.853515625,14533.923828125,18374.46875,27309.640625,17871.896484375,18216.28515625,88.4907455444336,13068.1318359375,17717.1640625,6628.197265625,47377.03125,15549.32421875,8867.4560546875
2016-03-22,14696.9736328125,11672.0966796875,21160.75390625,31813.587890625,85904.109375,10024.431640625,9555.388671875,57731.7578125,11992.59375,7557.1298828125,4768.8896484375,5814.728515625,3459.260498046875,2523.116943359375,4833.80419921875,6397.24755859375,5808.09033203125,31766.4765625,17934.166015625,14633.4716796875,18878.107421875,27176.736328125,17957.912109375,17720.9921875,89.3606948852539,13231.13671875,17647.34765625,6663.00830078125,47613.4765625,15567.220703125,8851.513671875
2016-03-23,14374.2353515625,10894.802734375,20117.701171875,31485.013671875,86384.765625,9964.7705078125,9580.3369140625,56900.21484375,12047.5361328125,7317.048828125,4572.96435546875,5595.30517578125,3295.295166015625,2526.088623046875,4284.41796875,6315.97314453125,5748.95947265625,31593.400390625,17635.259765625,14130.7587890625,18625.791015625,26841.3359375,17943.576171875,17645.927734375,87.0898666381836,12874.3154296875,17574.548828125,6492.92626953125,45360.79296875,15539.3837890625,8725.974609375
2016-03-24,14101.1494140625,10749.486328125,20179.642578125,31494.001953125,87566.1171875,10040.0849609375,9533.43359375,56711.54296875,12035.5478515625,7208.36865234375,4471.57373046875,5585.33154296875,3275.299560546875,2421.93310546875,4536.67626953125,6274.19140625,5748.95947265625,31902.3046875,17386.17578125,12699.720703125,18833.404296875,26721.62109375,18015.25390625,17481.767578125,86.22603607177734,12463.822265625,17631.390625,6407.38916015625,45292.9609375,15411.126953125,8629.3310546875
2016-03-25,14101.1494140625,10749.486328125,20179.642578125,31494.001953125,87566.1171875,10040.0849609375,9533.43359375,56711.54296875,12035.5478515625,7208.36865234375,4471.57373046875,5585.33154296875,3275.299560546875,2421.93310546875,4536.67626953125,6274.19140625,5748.95947265625,31902.3046875,17386.17578125,12699.720703125,18833.404296875,26721.62109375,18015.25390625,17481.767578125,86.22603607177734,12463.822265625,17631.390625,6407.38916015625,45292.9609375,15411.126953125,8629.3310546875
2016-03-28,14101.1494140625,10749.486328125,20179.642578125,31494.001953125,87566.1171875,10040.0849609375,9533.43359375,56711.54296875,12035.5478515625,7208.36865234375,4471.57373046875,5585.33154296875,3275.299560546875,2421.93310546875,4536.67626953125,6274.19140625,5748.95947265625,31902.3046875,17386.17578125,12699.720703125,18833.404296875,26721.62109375,18015.25390625,17481.767578125,86.22603607177734,12463.822265625,17631.390625,6407.38916015625,45292.9609375,15411.126953125,8629.3310546875
2016-03-29,13979.998046875,10325.2412109375,20334.5078125,31259.310546875,86835.625,9752.6083984375,9663.166015625,56125.578125,12257.3193359375,7034.482421875,4424.81982421875,5555.41064453125,3131.33056640625,2432.833740234375,4267.46826171875,6198.64111328125,5643.3671875,31813.576171875,17013.54296875,12813.271484375,18343.671875,25839.900390625,18034.369140625,17030.6796875,85.64262390136719,12599.990234375,17754.072265625,6318.86669921875,44351.1875,15571.1953125,8636.3037109375
2016-03-30,14479.4951171875,11205.9130859375,20829.056640625,31929.43359375,86485.3125,10107.029296875,9680.1318359375,56829.3359375,12285.291015625,7139.208984375,4715.2978515625,5815.7255859375,3249.305419921875,2437.787841796875,4513.744140625,6328.56494140625,5754.23828125,31813.576171875,17635.259765625,13149.939453125,19122.48046875,26003.201171875,18038.19140625,17551.22265625,89.71160125732422,13200.322265625,17553.6015625,6591.3955078125,44842.02734375,15885.3642578125,8971.076171875
